期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年9月30日 - 12月23日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2022-09-30,2022-12-23
2022年10月2日 - 12月25日,日曜 2:08 - 2:38（土曜深夜）,毎日放送,近畿広域圏,製作参加 / 『アニメシャワー』第1部,放送,,2022-10-02,2022-12-25
2022年10月2日 - 12月25日,日曜 23:00 - 23:30,BS朝日,日本全域,製作参加 / BS/BS4K放送 / 『アニメA』枠,放送,,2022-10-02,2022-12-25
2022年10月4日 - 12月27日,火曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[34] / リピート放送あり,放送,,2022-10-04,2022-12-27
2022年10月1日,土曜 0:00（金曜深夜） 更新,,,,配信,dアニメストア,2022-10-01,
2022年10月3日,月曜 12:00 更新,,,,配信,Amazon Prime Video,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,TELASA,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,J:COMオンデマンドメガパック,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,milplus,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,auスマートパスプレミアム,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,Hulu,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,U-NEXT,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,ひかりTV,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,FOD,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,ニコニコチャンネル[35],2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,Rakuten TV,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,ビデオマーケット,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,GYAO!ストア,2022-10-03,
2022年10月3日,月曜 12:00 更新,,,,配信,DMM.com,2022-10-03,
2022年10月3日,月曜 22:00 - 22:30,,,,配信,ニコニコ生放送[35],2022-10-03,
2022年10月3日,月曜 23:30 - 火曜 0:00,,,,配信,ABEMA[36],2022-10-03,
2022年10月17日,月曜 12:00 更新,,,,配信,バンダイチャンネル[37],2022-10-17,
