期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月11日 - 3月22日,月曜 0:00 - 0:30（日曜深夜）,TOKYO MX,東京都,,放送,,2021-01-11,2021-03-22
2021年1月11日 - 3月22日,月曜 0:00 - 0:30（日曜深夜）,KBS京都,京都府,,放送,,2021-01-11,2021-03-22
2021年1月11日 - 3月22日,月曜 0:00 - 0:30（日曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2021-01-11,2021-03-22
2021年1月11日 - 3月22日,月曜 0:30 - 1:00（日曜深夜）,サンテレビ,兵庫県,,放送,,2021-01-11,2021-03-22
2021年10月4日 - 12月20日,月曜 0:00 - 0:30（日曜深夜）,TOKYO MX,東京都,,放送,,2021-10-04,2021-12-20
2021年10月4日 - 12月20日,月曜 0:00 - 0:30（日曜深夜）,KBS京都,京都府,,放送,,2021-10-04,2021-12-20
2021年10月4日 - 12月20日,月曜 0:00 - 0:30（日曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2021-10-04,2021-12-20
2021年10月4日 - 12月20日,月曜 0:30 - 1:00（日曜深夜）,サンテレビ,兵庫県,,放送,,2021-10-04,2021-12-20
2021年10月4日 - 12月20日,月曜 1:35 - 2:05（日曜深夜）,テレビ愛知,愛知県,初回は1:50 - 2:20に放送,放送,,2021-10-04,2021-12-20
2021年10月4日 - 12月20日,月曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送[67] / リピート放送あり,放送,,2021-10-04,2021-12-20
2021年10月5日 - 12月21日,火曜 1:00 - 1:30（月曜深夜）,J:COMテレビ,日本国内,『アニおび』枠,放送,,2021-10-05,2021-12-21
2021年12月4日 - 2022年3月5日,土曜 1:55 - 2:25（金曜深夜）,山陰放送,鳥取県・島根県,『森谷佳奈のアニ物語』枠[68],放送,,2021-12-04,2022-03-05
2021年1月11日（第1クール[2]）2021年10月4日（第2クール）,月曜 0:00 - 0:30（日曜深夜）,,,,配信,niconico,2021-01-11,
2021年1月11日（第1クール[2]）2021年10月4日（第2クール）,月曜 0:00（日曜深夜） 更新,,,,配信,dアニメストア,2021-01-11,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,Amazon Prime Video,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,Netflix,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,U-NEXT,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,アニメ放題,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,FOD,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,Hulu,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,TELASA,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,ひかりTV,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,J:COMオンデマンド,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,バンダイチャンネル,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,GYAO!,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,ABEMA,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,auスマートパスプレミアム,2021-01-16,
