期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2016年4月4日 - 9月19日,月曜 1:05 - 1:35（日曜深夜）,テレビ東京,関東広域圏,製作参加,放送,,2016-04-04,2016-09-19
2016年4月6日 - 9月21日,水曜 1:35 - 2:05（火曜深夜）,テレビ大阪,大阪府,,放送,,2016-04-06,2016-09-21
2016年4月8日 - 9月23日,金曜 2:05 - 2:35（木曜深夜）,テレビ愛知,愛知県,,放送,,2016-04-08,2016-09-23
2016年4月8日 - 9月23日,金曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2016-04-08,2016-09-23
2016年4月9日,土曜 22:30 - 23:00,,,,配信,ニコニコ生放送,2016-04-09,
2016年4月9日,土曜 23:00 更新,,,,配信,ニコニコチャンネル,2016-04-09,
2016年4月16日,土曜 配信,,,,配信,dアニメストア,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,GYAO!,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,GYAO!ストア,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,楽天ショウタイム,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,DMM.com,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,バンダイチャンネル,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,U-NEXT,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,ひかりTV,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,J:COMオンデマンド,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,ビデオパス,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,アニメ放題,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,ビデオマーケット,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,HAPPY!動画,2016-04-16,
2016年4月16日,土曜 配信,,,,配信,ムービーフルPlus,2016-04-16,
2016年4月20日,水曜 配信,,,,配信,PlayStation Store,2016-04-20,
2020年1月1日 - 4月1日,水曜 22:30 - 23:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-01-01,2020-04-01
2020年1月1日 - 4月1日,水曜 23:30 - 木曜 0:30,TOKYO MX,東京都,,放送,,2020-01-01,2020-04-01
2020年1月2日 - 4月2日,木曜 1:00 - 2:00（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-01-02,2020-04-02
2020年1月3日 - 4月3日,金曜 1:30 - 2:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2020-01-03,2020-04-03
2020年1月3日 - 4月3日,金曜 2:00 - 3:00（木曜深夜）,テレビ北海道,北海道,,放送,,2020-01-03,2020-04-03
2020年1月4日 - 4月4日,土曜 1:00 - 2:00（金曜深夜）,KBS京都,京都府,,放送,,2020-01-04,2020-04-04
2020年1月6日 - 4月4日,土曜 2:58 - 3:58（金曜深夜）,TVQ九州放送,福岡県,,放送,,2020-01-06,2020-04-04
2020年1月10日 - 4月3日,金曜 1:56 - 2:56（木曜深夜）,東日本放送,宮城県,,放送,,2020-01-10,2020-04-03
2020年1月10日 - 4月3日,金曜 2:05 - 3:05（木曜深夜）,テレビ愛知,愛知県,,放送,,2020-01-10,2020-04-03
2020年7月8日 - 9月30日,水曜 22:30 - 23:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-07-08,2020-09-30
2020年7月8日 - 9月30日,水曜 23:30 - 木曜 0:00,TOKYO MX,東京都,,放送,,2020-07-08,2020-09-30
2020年7月9日 - 10月1日,木曜 1:00 - 1:30（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-07-09,2020-10-01
2020年7月10日 - 10月2日,金曜 1:00 - 1:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2020-07-10,2020-10-02
2020年7月10日 - 10月2日,金曜 1:31 - 2:01（木曜深夜）,東日本放送,宮城県,,放送,,2020-07-10,2020-10-02
2020年7月10日 - 10月2日,金曜 2:00 - 2:30（木曜深夜）,テレビ北海道,北海道,,放送,,2020-07-10,2020-10-02
2020年7月10日 - 10月2日,金曜 2:05 - 2:35（木曜深夜）,テレビ愛知,愛知県,,放送,,2020-07-10,2020-10-02
2020年7月11日 - 10月3日,土曜 1:00 - 1:30（金曜深夜）,KBS京都,京都府,,放送,,2020-07-11,2020-10-03
2020年7月11日 - 10月3日,土曜 2:58 - 3:28（金曜深夜）,TVQ九州放送,福岡県,,放送,,2020-07-11,2020-10-03
2020年7月8日,水曜 23:00 更新,,,,配信,dアニメストア,2020-07-08,
2020年7月8日,水曜 23:00 - 23:30,,,,配信,ABEMA,2020-07-08,
2020年7月13日,月曜 23:00 更新,,,,配信,ニコニコチャンネル[55],2020-07-13,
2020年7月13日,月曜 23:00 - 23:30,,,,配信,ニコニコ生放送[55],2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,GYAO!,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,ひかりTV,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,FOD,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,バンダイチャンネル,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,Hulu,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,J:COMオンデマンド,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,TELASA,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,U-NEXT,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,アニメ放題,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,Amazonプライム・ビデオ,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,Netflix,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,Rakuten TV,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,DMM.com,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,ビデオマーケット,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,HAPPY!動画,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,ムービーフルPlus,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,クランクイン！ビデオ,2020-07-13,
2020年7月13日,月曜 23:00以降 更新,,,,配信,PlayStation Video,2020-07-13,
2021年1月6日 - 3月24日,水曜 22:30 - 23:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-01-06,2021-03-24
2021年1月6日 - 3月24日,水曜 23:30 - 木曜 0:00,TOKYO MX,東京都,,放送,,2021-01-06,2021-03-24
2021年1月7日 - 3月25日,木曜 1:00 - 1:30（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-01-07,2021-03-25
2021年1月8日 - 3月26日,金曜 1:00 - 1:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2021-01-08,2021-03-26
2021年1月8日 - 3月26日,金曜 1:30 - 2:00（木曜深夜）,テレビ愛知,愛知県,,放送,,2021-01-08,2021-03-26
2021年1月8日 - 3月26日,金曜 1:31 - 2:01（木曜深夜）,東日本放送,宮城県,,放送,,2021-01-08,2021-03-26
2021年1月8日 - 3月26日,金曜 2:00 - 2:30（木曜深夜）,テレビ北海道,北海道,,放送,,2021-01-08,2021-03-26
2021年1月9日 - 3月27日,土曜 1:00 - 1:30（金曜深夜）,KBS京都,京都府,,放送,,2021-01-09,2021-03-27
2021年1月9日 - 3月27日,土曜 2:58 - 3:28（金曜深夜）,TVQ九州放送,福岡県,,放送,,2021-01-09,2021-03-27
2021年1月6日,水曜 23:00 更新,,,,配信,dアニメストア,2021-01-06,
2021年1月6日,水曜 23:00 - 23:30,,,,配信,ABEMA,2021-01-06,
2021年1月11日,月曜以降 更新,,,,配信,ニコニコ生放送,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,ニコニコチャンネル,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,GYAO!,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,ひかりTV,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,FOD,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,バンダイチャンネル,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,Hulu,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,J:COMオンデマンド,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,TELASA,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,U-NEXT,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,アニメ放題,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,Amazonプライム・ビデオ,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,Netflix,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,Rakuten TV,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,DMM.com,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,ビデオマーケット,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,HAPPY!動画,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,ムービーフルPlus,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,クランクイン！ビデオ,2021-01-11,
2021年1月11日,月曜以降 更新,,,,配信,PlayStation Video,2021-01-11,
