期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2018年7月5日 - 9月20日,木曜 21:30 - 22:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2018-07-05,2018-09-20
2018年7月5日 - 9月20日,木曜 22:00 - 22:30,TOKYO MX,東京都,製作参加,放送,,2018-07-05,2018-09-20
2018年7月6日 - 9月21日,金曜 0:00 - 0:30（木曜深夜）,BSフジ,日本全域,BS放送 / 『アニメギルド』枠,放送,,2018-07-06,2018-09-21
2018年7月6日 - 9月21日,金曜 2:00 - 2:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2018-07-06,2018-09-21
2018年7月6日,金曜 12:00 更新,,,,配信,dアニメストア,2018-07-06,
2018年7月6日,金曜 12:00 更新,,,,配信,ニコニコチャンネル,2018-07-06,
2018年7月9日,月曜 12:00 更新,,,,配信,dTV,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,TSUTAYA TV,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,PlayStation Video,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,ひかりTV,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,Rakuten TV,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,DMM.com,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,ビデオマーケット,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,music.jp,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,J:COMオンデマンド,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,GYAO!ストア,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,HAPPY!動画,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,ムービーフルplus,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,U-NEXT,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,アニメ放題,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,あにてれ,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,Netflix,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2018-07-09,
2018年7月9日,月曜 12:00 更新,,,,配信,GYAO!,2018-07-09,
2018年7月10日,火曜 0:30 - 1:00（月曜深夜）,,,,配信,AbemaTV,2018-07-10,
2018年7月11日,水曜 12:00 更新,,,,配信,バンダイチャンネル,2018-07-11,
2018年7月12日,木曜 12:00 更新,,,,配信,ビデオパス,2018-07-12,
2018年7月12日,木曜 12:00 更新,,,,配信,J:COMオンデマンド メガパック,2018-07-12,
2018年8月4日,土曜 0:00 - 0:27（金曜深夜）,,,,配信,ANIMAX on PlayStation,2018-08-04,
2021年4月9日,金曜 2:00（木曜深夜） 更新,,,,配信,dアニメストア,2021-04-09,
2021年4月9日,金曜 2:00（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,Playstation Video,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,Rakuten TV,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,ムービーフルplus,2021-04-09,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,dTV,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,FOD,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,Netflix,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,U-NEXT,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,アニメ放題,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,クランクインビデオ,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,TELASA,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,Milplus,2021-04-12,
2021年4月12日,月曜 0:00（日曜深夜） 更新,,,,配信,ABEMA,2021-04-12,
2021年4月12日,月曜 22:30 - 23:00,,,,配信,ニコニコ生放送,2021-04-12,
2021年4月13日,火曜 12:00 更新,,,,配信,DMM.com,2021-04-13,
2021年4月13日,火曜 12:00 更新,,,,配信,GYAO!,2021-04-13,
2021年4月13日,火曜 12:00 更新,,,,配信,GYAO!ストア,2021-04-13,
2021年4月13日,火曜 12:00 更新,,,,配信,music.jp,2021-04-13,
2021年4月13日,火曜 12:00 更新,,,,配信,ビデオマーケット,2021-04-13,
2021年4月13日,火曜 12:00 更新,,,,配信,HAPPY!動画,2021-04-13,
2021年4月16日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2021-04-16,
