期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月10日 - 9月25日,金曜 21:30 - 22:00,AT-X,日本全域,製作参加 / CS放送 / 字幕放送 / リピート放送あり,放送,,2020-07-10,2020-09-25
2020年7月10日 - 9月25日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2020-07-10,2020-09-25
2020年7月10日 - 9月25日,金曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-07-10,2020-09-25
2020年7月11日 - 9月26日,土曜 1:55 - 2:25（金曜深夜）,山陰放送,鳥取県・島根県,『森谷佳奈のアニ物語』枠,放送,,2020-07-11,2020-09-26
2020年7月12日 - 9月27日,日曜 2:10 - 2:40（土曜深夜）,朝日放送テレビ,近畿広域圏,『アニサタ』枠,放送,,2020-07-12,2020-09-27
2020年7月12日 - 9月27日,日曜 2:50 - 3:20（土曜深夜）,テレビ愛知,愛知県,,放送,,2020-07-12,2020-09-27
2020年7月16日 - 10月1日,木曜 1:54 - 2:21（水曜深夜）,長崎文化放送,長崎県,『あに。』枠,放送,,2020-07-16,2020-10-01
2020年7月10日,金曜 22:00 更新,,,,配信,dアニメストア,2020-07-10,
2020年7月13日,月曜 22:00 - 22:30,,,,配信,ABEMA,2020-07-13,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,niconico,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,GYAO!,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,ひかりTV,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,FOD,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,バンダイチャンネル,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,Hulu,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,J:COMオンデマンド,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,TELASA,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,U-NEXT,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,アニメ放題,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,Amazonプライム・ビデオ,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,あにてれ,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,Rakuten TV,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,DMM.com,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,ビデオマーケット,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,HAPPY!動画,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,ムービーフルplus,2020-07-15,
2020年7月15日,水曜 22:00 以降順次更新,,,,配信,クランクイン！ビデオ,2020-07-15,
2022年10月1日 - 12月24日,土曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2022-10-01,2022-12-24
2020年10月2日 - 12月25日,日曜 2:30 - 3:00（土曜深夜）,朝日放送テレビ,近畿広域圏,『ANiMAZiNG2!!!』枠,放送,,2020-10-02,2020-12-25
2022年10月3日 - 12月26日,月曜 0:00 - 0:30（日曜深夜）,TOKYO MX,東京都,,放送,,2022-10-03,2022-12-26
2022年10月4日 - 12月27日,火曜 0:00 - 0:30（月曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-10-04,2022-12-27
2022年10月4日 - 12月27日,火曜 1:30 - 2:00（日曜深夜）,テレビ愛知,愛知県,,放送,,2022-10-04,2022-12-27
2022年10月1日,土曜 23:00 更新,,,,配信,dアニメストア,2022-10-01,
