期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2013年4月6日 - 6月22日,土曜 1:30 - 2:00（金曜深夜）,TOKYO MX,東京都,,放送,,2013-04-06,2013-06-22
2013年4月7日 - 6月23日,日曜 20:30 - 21:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2013-04-07,2013-06-23
2013年4月8日 - 6月24日,月曜 0:00 - 0:30（日曜深夜）,テレビ埼玉,埼玉県,,放送,,2013-04-08,2013-06-24
2013年4月8日 - 6月24日,月曜 0:00 - 0:30（日曜深夜）,千葉テレビ,千葉県,,放送,,2013-04-08,2013-06-24
2013年4月8日 - 6月24日,月曜 0:00 - 0:30（日曜深夜）,テレビ神奈川,神奈川県,,放送,,2013-04-08,2013-06-24
2013年4月8日 - 6月24日,月曜 0:30 - 1:00（日曜深夜）,サンテレビ,兵庫県,,放送,,2013-04-08,2013-06-24
2013年4月8日 - 6月24日,月曜 2:30 - 3:00（日曜深夜）,TVQ九州放送,福岡県,,放送,,2013-04-08,2013-06-24
2013年4月9日 - 6月25日,火曜 2:00 - 2:30（月曜深夜）,TwellV,日本全域,BS放送,放送,,2013-04-09,2013-06-25
2013年4月10日 - 6月26日,水曜 0:00 - 0:30（火曜深夜）,岐阜放送,岐阜県,,放送,,2013-04-10,2013-06-26
2013年4月11日 - 6月27日,木曜 1:20 - 1:50（水曜深夜）,三重テレビ,三重県,,放送,,2013-04-11,2013-06-27
2013年3月31日,日曜 0:00 - 0:30（土曜深夜）,,,先行配信 / タイムシフト非対応,配信,ニコニコ生放送,2013-03-31,
2014年4月12日 - 6月14日,土曜 1:35 - 2:05（金曜深夜）,TOKYO MX,東京都,,放送,,2014-04-12,2014-06-14
2014年4月13日 - 6月15日,日曜 3:00 - 3:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2014-04-13,2014-06-15
2014年4月13日 - 6月15日,日曜 19:30 - 20:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2014-04-13,2014-06-15
2014年4月14日 - 6月16日,月曜 0:00 - 0:30（日曜深夜）,テレビ埼玉,埼玉県,,放送,,2014-04-14,2014-06-16
2014年4月14日 - 6月16日,月曜 0:00 - 0:30（日曜深夜）,千葉テレビ,千葉県,,放送,,2014-04-14,2014-06-16
2014年4月14日 - 6月16日,月曜 0:00 - 0:30（日曜深夜）,テレビ神奈川,神奈川県,,放送,,2014-04-14,2014-06-16
2014年4月14日 - 6月16日,月曜 0:30 - 1:00（日曜深夜）,サンテレビ,兵庫県,,放送,,2014-04-14,2014-06-16
2014年4月14日 - 6月16日,月曜 2:30 - 3:00（日曜深夜）,TVQ九州放送,福岡県,,放送,,2014-04-14,2014-06-16
2014年4月16日 - 6月18日,水曜 0:00 - 0:30（火曜深夜）,岐阜放送,岐阜県,,放送,,2014-04-16,2014-06-18
2014年4月17日 - 6月19日,木曜 1:20 - 1:50（水曜深夜）,三重テレビ,三重県,,放送,,2014-04-17,2014-06-19
2014年4月18日,金曜 12:00 更新,,,製作参加,配信,dアニメストア[21],2014-04-18,
2014年4月20日,日曜 0:00 更新（土曜深夜）,,,,配信,GYAO!,2014-04-20,
2019年1月11日 - 3月29日,金曜 21:30 - 22:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2019-01-11,2019-03-29
2019年1月12日 - 3月30日,土曜 1:40 - 2:10（金曜深夜）,TOKYO MX,東京都,,放送,,2019-01-12,2019-03-30
2019年1月12日 - 3月30日,土曜 1:40 - 2:10（金曜深夜）,KBS京都,京都府,,放送,,2019-01-12,2019-03-30
2019年1月13日 - 3月31日,日曜 1:50 - 2:20（土曜深夜）,テレビ愛知,愛知県,,放送,,2019-01-13,2019-03-31
2019年1月13日 - 3月31日,日曜 3:00 - 3:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-01-13,2019-03-31
2019年1月14日 - 4月1日,月曜 0:30 - 1:00（日曜深夜）,サンテレビ,兵庫県,,放送,,2019-01-14,2019-04-01
2019年1月14日 - 4月1日,月曜 2:35 - 3:05（日曜深夜）,TVQ九州放送,福岡県,,放送,,2019-01-14,2019-04-01
2019年1月11日,金曜 22:00 更新,,,,配信,dアニメストア,2019-01-11,
2019年1月11日,金曜 22:00 更新,,,,配信,AbemaTV,2019-01-11,
2019年1月18日,金曜 0:00 更新,,,,配信,Netflix,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,Amazonプライム・ビデオ,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,niconico,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,バンダイチャンネル,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,Hulu,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,ビデオパス,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,J:COMオンデマンド,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,ひかりTV,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,U-NEXT,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,アニメ放題,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,GYAO!,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,あにてれ,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,Rakuten TV,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,ビデオマーケット,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,DMM.com,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,PlayStation Store,2019-01-18,
2019年1月18日,金曜 0:00 更新,,,,配信,HAPPY!動画,2019-01-18,
2022年4月8日 - 6月24日,金曜 22:00 - 22:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2022-04-08,2022-06-24
2022年4月9日 - 6月25日,土曜 1:00 - 1:30（金曜深夜）,TOKYO MX,東京都,,放送,,2022-04-09,2022-06-25
2022年4月9日 - 6月25日,土曜 1:00 - 1:30（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-04-09,2022-06-25
2022年4月9日 - 6月25日,土曜 23:30 - 日曜 0:00,KBS京都,京都府,,放送,,2022-04-09,2022-06-25
2022年4月11日 - 6月27日,月曜 1:00 - 1:30（日曜深夜）,サンテレビ,兵庫県,,放送,,2022-04-11,2022-06-27
2022年4月8日,金曜 23:00 更新,,,,配信,dアニメストア,2022-04-08,
