期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月3日 - 6月19日,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2021-04-03,2021-06-19
2021年4月3日 - 6月19日,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2021-04-03,2021-06-19
2021年4月3日 - 6月19日,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2021-04-03,2021-06-19
2021年4月3日 - 6月19日,土曜 23:30 - 日曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-04-03,2021-06-19
2021年4月4日 - 6月20日,日曜 1:58 - 2:28（土曜深夜）,北海道放送,北海道,,放送,,2021-04-04,2021-06-20
2021年4月4日 - 6月20日,日曜 2:00 - 2:30（土曜深夜）,RKB毎日放送,福岡県,,放送,,2021-04-04,2021-06-20
2021年4月4日 - 6月20日,日曜 2:30 - 3:00（土曜深夜）,メ〜テレ,中京広域圏,,放送,,2021-04-04,2021-06-20
2021年4月4日 - 6月20日,日曜 3:08 - 3:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部,放送,,2021-04-04,2021-06-20
2021年4月5日 - 6月21日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2021-04-05,2021-06-21
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2021-04-04,
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2021-04-04,
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-04-04,
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,TELASA,2021-04-04,
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,milplus,2021-04-04,
2021年4月4日,日曜 0:00（土曜深夜） 更新,,,,配信,auスマートパスプレミアム,2021-04-04,
2021年4月6日,火曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,U-NEXT,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,アニメ放題,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,GYAO!,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,ニコニコチャンネル,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,ABEMA,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,ひかりTV,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,FOD,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,TVer,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,MBS動画イズム,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,J:COMメガパック,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,TSUTAYA TV,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,ビデオマーケット,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,DMM.com,2021-04-06,
2021年4月6日,火曜 12:00 更新,,,,配信,music.jp,2021-04-06,
2021年4月6日,火曜 22:30 - 23:00[38],,,,配信,ニコニコ生放送,2021-04-06,
