期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2016年4月7日 - 6月23日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2016-04-07,2016-06-23
2016年4月7日 - 6月23日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2016-04-07,2016-06-23
2016年4月7日 - 6月23日,木曜 2:35 - 3:05（水曜深夜）,TVQ九州放送,福岡県,,放送,,2016-04-07,2016-06-23
2016年4月8日 - 6月24日,金曜 1:00 - 1:30（木曜深夜）,チバテレ,千葉県,,放送,,2016-04-08,2016-06-24
2016年4月8日 - 6月24日,金曜 1:00 - 1:30（木曜深夜）,tvk,神奈川県,,放送,,2016-04-08,2016-06-24
2016年4月8日 - 6月24日,金曜 1:05 - 1:35（木曜深夜）,テレ玉,埼玉県,,放送,,2016-04-08,2016-06-24
2016年4月8日 - 6月24日,金曜 1:45 - 2:15（木曜深夜）,岐阜放送,岐阜県,,放送,,2016-04-08,2016-06-24
2016年4月8日 - 6月24日,金曜 2:20 - 2:50（木曜深夜）,三重テレビ,三重県,,放送,,2016-04-08,2016-06-24
2016年4月8日 - 6月24日,金曜 23:30 - 土曜 0:00,BS11,日本全域,BS放送/『ANIME+』枠,放送,,2016-04-08,2016-06-24
2016年4月9日,土曜 12:00 更新,,,,配信,dアニメストア,2016-04-09,
2016年4月15日,金曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2016-04-15,
2016年4月15日,金曜 23:30 更新,,,,配信,ニコニコチャンネル,2016-04-15,
2016年4月16日,土曜 12:00 更新,,,,配信,楽天SHOWTIME,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,GYAO!ストア,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,DMM.com,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,バンダイチャンネル,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,U-NEXT,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,ひかりTV,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,J:COMオンデマンド,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,ビデオパス,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,ビデオマーケット,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,HAPPY！動画,2016-04-16,
2016年4月16日,更新時間不明,,,,配信,ムービーフルPlus,2016-04-16,
2016年4月20日,更新時間不明,,,,配信,PlayStation Store,2016-04-20,
2016年10月6日 - 12月16日,木曜 1:05 - 1:35（水曜深夜）（第13話のみ）金曜 22:30 - 23:00（第14話以降）,WOWOWプライム,日本全域,製作参加/BS/CS放送 / 第13話は無料放送第14話以降は『アニメプレミア』枠,放送,,2016-10-06,2016-12-16
2016年10月6日 - 12月22日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2016-10-06,2016-12-22
2016年10月6日 - 12月22日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2016-10-06,2016-12-22
2016年10月6日 - 12月22日,木曜 2:35 - 3:05（水曜深夜）,TVQ九州放送,福岡県,,放送,,2016-10-06,2016-12-22
2016年10月7日 - 12月23日,金曜 1:00 - 1:30（木曜深夜）,チバテレ,千葉県,,放送,,2016-10-07,2016-12-23
2016年10月7日 - 12月23日,金曜 1:00 - 1:30（木曜深夜）,tvk,神奈川県,,放送,,2016-10-07,2016-12-23
2016年10月7日 - 12月23日,金曜 1:05 - 1:35（木曜深夜）,テレ玉,埼玉県,,放送,,2016-10-07,2016-12-23
2016年10月7日 - 12月23日,金曜 1:45 - 2:15（木曜深夜）,岐阜放送,岐阜県,,放送,,2016-10-07,2016-12-23
2016年10月7日 - 12月23日,金曜 2:20 - 2:50（木曜深夜）,三重テレビ,三重県,,放送,,2016-10-07,2016-12-23
2016年10月8日 - 12月24日,土曜 3:00 - 3:30（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2016-10-08,2016-12-24
2016年10月8日,土曜 12:00 更新,,,,配信,dアニメストア,2016-10-08,
2016年10月15日,更新時間未定,,,,配信,GYAO!ストア,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,ニコニコ生放送,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,ニコニコチャンネル,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,楽天ショウタイム,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,AbemaTV,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,DMM.com,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,バンダイチャンネル,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,hulu,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,U-NEXT,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,アニメ放題,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,J:COMオンデマンド,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,ビデオパス,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,Amazonビデオ,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,フジテレビオンデマンド,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,WOWOWオンデマンド,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,ビデオマーケット,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,HAPPY！動画,2016-10-15,
2016年10月15日,更新時間未定,,,,配信,ムービーフルPlus,2016-10-15,
2016年10月19日,更新時間未定,,,,配信,PlayStation Video,2016-10-19,
2019年4月12日 - 6月28日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2019-04-12,2019-06-28
