期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2016年4月3日 - 6月26日,日曜 17:00 - 17:30,毎日放送（製作局）をはじめとするTBS系列全28局,日本国内[注 43],字幕放送 / 連動データ放送,放送,,2016-04-03,2016-06-26
2016年4月10日 - 7月3日,日曜 12:00 更新,,,,配信,アニメ放題,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 12:00 更新,,,,配信,U-NEXT[31],2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ニコニコチャンネル,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,Amazon Prime Video,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,GYAO!ストア,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,TSUTAYA TV,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,Rakuten Showtime,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,J:COMオンデマンド,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ビデオパス,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,みるプラス,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ひかりTV,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,バンダイチャンネル,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,PlayStation Video,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ビデオマーケット,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,HAPPY動画,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ムービーフルPlus,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,アクトビラ,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,DMM.com,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,ビデックスJP,2016-04-10,2016-07-03
2016年4月10日 - 7月3日,日曜 16:00 更新,,,,配信,Hulu,2016-04-10,2016-07-03
2016年4月15日 - 7月8日,金曜 12:00 更新,,,,配信,dアニメストア,2016-04-15,2016-07-08
2016年4月15日 - 7月8日,金曜 12:00 更新,,,,配信,GYAO!,2016-04-15,2016-07-08
2016年4月15日 - 7月8日,金曜 12:00 更新,,,,配信,MBSオンデマンド,2016-04-15,2016-07-08
2016年4月15日 - 7月8日,金曜 23:30 - 土曜 0:00,,,,配信,ニコニコ生放送,2016-04-15,2016-07-08
2017年3月25日 - 9月30日（第2期）2018年4月7日 - 9月29日（第3期）2019年10月12日[注 2] - 2020年4月4日（第4期）2021年3月27日 - 9月25日（第5期）2022年10月1日 - 2023年3月25日（第6期）,土曜 17:30 - 18:00,読売テレビ（製作参加）をはじめとする日本テレビ系列 (NNS) フルネット局[注 44],日本国内[注 45],,放送,,2017-03-25,
2017年3月26日 - 10月1日（第2期）2018年4月8日 - 9月30日（第3期）2019年10月13日 - 2020年4月5日（第4期）2021年3月28日 - 9月26日（第5期）2022年10月2日 - 2023年3月26日（第6期）,日曜 7:00 - 7:30,テレビ大分,大分県,,放送,,2017-03-26,
