期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年7月5日 - 12月13日,金曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2019-07-05,2019-12-13
2019年7月5日 - 12月13日,金曜 22:30 - 23:00,KBS京都,京都府,,放送,,2019-07-05,2019-12-13
2019年7月5日 - 12月13日,金曜 23:30 - 土曜 0:00,サンテレビ,兵庫県,,放送,,2019-07-05,2019-12-13
2019年7月5日 - 12月13日,金曜 23:30 - 土曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-07-05,2019-12-13
2019年7月9日 - 12月17日,火曜 2:00 - 2:30（月曜深夜）,TVQ九州放送,福岡県,,放送,,2019-07-09,2019-12-17
2019年7月9日 - 12月17日,火曜 2:05 - 2:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2019-07-09,2019-12-17
2019年7月9日 - 12月17日,火曜 2:10 - 2:40（月曜深夜）,東北放送,宮城県,,放送,,2019-07-09,2019-12-17
2019年7月10日 - 12月18日,水曜 2:35 - 3:05（火曜深夜）,テレビ北海道,北海道,,放送,,2019-07-10,2019-12-18
2019年10月3日 - 2020年3月12日,木曜 1:00 - 1:30（水曜深夜）,テレビ神奈川,神奈川県,[48],放送,,2019-10-03,2020-03-12
2019年12月12日 - 2020年1月21日,月曜 - 金曜 22:00 - 22:30,アニマックス,日本全域,BS/CS放送 / リピート放送あり[49],放送,,2019-12-12,2020-01-21
2019年7月6日,土曜 0:00（金曜深夜） 更新,,,,配信,dアニメストア,2019-07-06,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,Amazon Prime Video,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,FOD,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,Google Play,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,YouTube,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,GYAO!ストア,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,HAPPY!動画,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,milplus,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,Netflix,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,niconico,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,PlayStation Video,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,Rakuten TV,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,TSUTAYA TV,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ビデックスJP,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,アクトビラ,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ゲオTV,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,バンダイチャンネル,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ひかりTV,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ビデオパス,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ビデオマーケット,2019-07-08,
2019年7月8日,月曜 0:00（日曜深夜） 更新,,,,配信,ムービーフルPlus,2019-07-08,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,AbemaTV,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,dTV,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,Hulu,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,ニコニコ生放送,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,あにてれ,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,アニメ放題,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,U-NEXT,2019-07-11,
2019年7月11日,木曜 0:00（水曜深夜） 更新,,,,配信,ふらっと動画,2019-07-11,
2021年1月14日 - 3月25日,木曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2021-01-14,2021-03-25
2021年1月14日 - 3月25日,木曜 22:30 - 23:00,KBS京都,京都府,,放送,,2021-01-14,2021-03-25
2021年1月15日 - 3月26日,金曜 0:00 - 0:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2021-01-15,2021-03-26
2021年1月15日 - 3月26日,金曜 0:00 - 0:30（木曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-01-15,2021-03-26
2021年1月15日 - 3月26日,金曜 2:35 - 3:05（木曜深夜）,テレビ愛知,愛知県,,放送,,2021-01-15,2021-03-26
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ABEMA,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,Amazon Prime Video,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,dTV,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,dアニメストア,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,FOD,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,GYAO!,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,Hulu,2021-01-14,
