期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月3日 - 12月19日,日曜 1:26 - 1:56（土曜深夜）,テレビ大阪,大阪府,製作参加,放送,,2021-10-03,2021-12-19
2021年10月3日 - 12月19日,日曜 1:55 - 2:25（土曜深夜）,テレビ愛知,愛知県,製作参加,放送,,2021-10-03,2021-12-19
2021年10月3日 - 12月19日,日曜 23:30 - 月曜 0:00,TOKYO MX,東京都,製作参加 / リピート放送あり,放送,,2021-10-03,2021-12-19
2021年10月3日 - 12月19日,日曜 23:30 - 月曜 0:00,BS日テレ,日本全域,製作参加 / BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2021-10-03,2021-12-19
2021年10月6日 - 12月22日,水曜 23:30 - 木曜 0:00,AT-X,日本全域,CS放送 / 字幕放送[28] / リピート放送あり,放送,,2021-10-06,2021-12-22
2021年10月4日,月曜 0:00 更新,,,,配信,Amazon Prime Video,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,FOD,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,Hulu,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,J:COMオンデマンド,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,milplus,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,TELASA,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,U-NEXT,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,アニメ放題,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,アニメカ,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,バンダイチャンネル,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,ひかりTV,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,ABEMA,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,GYAO!,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,Locipo,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,TVer,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,DMM.com,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,Google Play,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,GYAO!ストア,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,music.jp,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,Rakuten TV,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,ニコニコチャンネル,2021-10-04,
2021年10月4日,月曜 0:00 更新,,,,配信,ビデオマーケット,2021-10-04,
2021年10月4日,月曜 10:00 更新,,,,配信,ビデックスJP,2021-10-04,
2021年10月4日,月曜 12:00 更新,,,,配信,ふらっと動画,2021-10-04,
2021年10月4日,月曜 18:00 更新,,,,配信,dTV,2021-10-04,
2021年10月4日,月曜 19:00 更新,,,,配信,TSUTAYA TV,2021-10-04,
2021年10月4日,月曜 23:30 - 火曜 0:00,,,,配信,ニコニコ生放送,2021-10-04,
2021年10月7日,木曜 12:00 更新,,,,配信,HAPPY!動画,2021-10-07,
