期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年10月29日 - 12月17日,土曜 1:23 - 1:53（金曜深夜）,テレビ東京,関東広域圏,番組担当・宣伝,放送,,2022-10-29,2022-12-17
2022年10月29日 - 12月17日,土曜 2:10 - 2:40（金曜深夜）,テレビ大阪,大阪府,,放送,,2022-10-29,2022-12-17
2022年10月30日 - 12月18日,日曜 23:30 - 月曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-10-30,2022-12-18
2022年11月5日 - 12月24日,土曜 22:00 - 22:30,アニマックス,日本全域,BS/CS放送,放送,,2022-11-05,2022-12-24
2022年10月29日,土曜 10:00 更新,,,,配信,ニコニコチャンネル[38],2022-10-29,
2022年10月29日,土曜 23:30 - 日曜 0:00,,,,配信,ニコニコ生放送[38],2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,dアニメストア,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,Amazon Prime Video,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,U-NEXT,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,アニメ放題,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,FOD,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,ひかりTV,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,J:COMオンデマンド,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,TELASA,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,milplus,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,ABEMAビデオ,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,GYAO!,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,Rakuten TV,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,ビデオマーケット,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,GYAO!ストア,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,バンダイチャンネル,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,Hulu,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,Google Play,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,ふらっと動画,2022-10-29,
2022年10月29日以降順次,土曜 10:00 以降順次更新,,,,配信,Paravi,2022-10-29,
2022年10月30日,日曜 23:30 - 月曜 0:00,,,,配信,ABEMA[39],2022-10-30,
