期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月7日 - 3月25日,土曜 1:55 - 2:25（金曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送,放送,,2023-01-07,2023-03-25
2023年1月7日 - 3月25日,土曜 1:55 - 2:25（金曜深夜）,TBSテレビ,関東広域圏,字幕放送,放送,,2023-01-07,2023-03-25
2023年1月7日 - 3月25日,土曜 2:30 - 3:00（金曜深夜）,BS-TBS,日本全域,BS/BS4K放送,放送,,2023-01-07,2023-03-25
2023年1月11日 - 3月29日,水曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送[30] / リピート放送あり,放送,,2023-01-11,2023-03-29
2022年1月7日,土曜 12:00 更新,,,,配信,ABEMAプレミアム,2022-01-07,
2022年1月7日,土曜 12:00 更新,,,,配信,ABEMA,2022-01-07,
2022年1月7日,土曜 12:00 更新,,,,配信,dアニメストア,2022-01-07,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,MBS動画イズム,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,GYAO!,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,TVer,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,ニコニコチャンネル,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,ニコニコ生放送,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,アニメ放題,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,auスマートパスプレミアム,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,FOD,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,J:COMオンデマンドメガパック,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,DMM TV,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,TELASA,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,バンダイチャンネル,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,Hulu,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,Amazon Prime Video,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,ふらっと動画,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,U-NEXT,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,WOWOWオンデマンド,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,milplus,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,GYAO!ストア,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,Google Play,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,J:COMオンデマンド,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,HAPPY!動画,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,ビデオマーケット,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,music.jp,2022-01-12,
2022年1月12日以降,木曜 12:00 以降順次更新,,,,配信,Rakuten TV,2022-01-12,
