期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月11日 - 12月27日,日曜 23:30 - 月曜 0:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-10-11,2020-12-27
2020年10月12日 - 12月28日,月曜 0:30 - 1:00（日曜深夜）,TOKYO MX,東京都,,放送,,2020-10-12,2020-12-28
2020年10月13日 - 12月29日,火曜 0:00 - 0:30（月曜深夜）,BS日テレ,日本全域,製作参加 / BS放送 / 『アニメにむちゅ〜』枠,放送,,2020-10-13,2020-12-29
2020年10月14日 - 12月23日2021年1月10日,水曜 3:30 - 4:00（火曜深夜）月曜 2:30 - 3:00（日曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第3部,放送,,2020-10-14,
2020年10月18日 - 11月8日2020年11月21日 - 2021年1月16日,日曜 13:00 - 13:30日曜 1:30 - 2:00（土曜深夜）,山梨放送,山梨県,,放送,,2020-10-18,
2020年10月12日,月曜 0:00 更新,,,「第0幕 とくばん！」も配信。,配信,dアニメストア,2020-10-12,
2020年10月19日,月曜 0:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,Hulu,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,バンダイチャンネル,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,TELASA,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,ABEMA,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,U-NEXT,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,アニメ放題,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,ひかりTV,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,FOD,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,niconico,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,GYAO!,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,MBS動画イズム,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,TVer,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,あにてれ,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,Rakuten TV,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,ビデオマーケット,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,クランクイン!ビデオ,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,DMM.com,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,HAPPY!動画,2020-10-19,
2020年10月19日,月曜 0:00 更新,,,,配信,ムービーフル,2020-10-19,
