期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2013年10月8日 - 12月24日,火曜 2:05 - 2:35（月曜深夜）,テレビ東京,関東広域圏,製作参加,放送,,2013-10-08,2013-12-24
2013年10月8日 - 12月24日,火曜 23:30 - 水曜 0:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2013-10-08,2013-12-24
2013年10月9日 - 12月25日,水曜 2:35 - 3:05（火曜深夜）,テレビ愛知,愛知県,,放送,,2013-10-09,2013-12-25
2013年10月12日 - 12月28日,土曜 2:40 - 3:10（金曜深夜）,テレビ大阪,大阪府,,放送,,2013-10-12,2013-12-28
2013年10月13日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2013-10-13,
2013年10月18日,金曜 0:00 - 0:30（木曜深夜）,,,,配信,ニコニコ生放送,2013-10-18,
2013年10月18日,金曜 0:30（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,あにてれしあたー,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,GyaO!（第1話のみ）,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,GyaO!ストア（第2話以降）,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,DMM.com,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,J:COMオンデマンド,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,auひかり テレビサービス,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,MOVIE SPLASH VOD,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,楽天ショウタイム,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,PlayStation Store,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,ビデオマーケット,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,アニメモビ,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,ベストヒット動画,2013-10-18,
2013年10月18日,金曜 更新,,,,配信,ベストヒットアニメ動画,2013-10-18,
2013年10月25日,金曜 12:00 更新,,,,配信,dアニメストア,2013-10-25,
2015年7月7日 - 9月21日,火曜 2:05 - 2:35（月曜深夜）,テレビ東京,関東広域圏,製作参加,放送,,2015-07-07,2015-09-21
2015年7月7日 - 9月21日,火曜 3:05 - 3:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2015-07-07,2015-09-21
2015年7月9日 - 9月24日,木曜 2:35 - 3:05（水曜深夜）,テレビ大阪,大阪府,,放送,,2015-07-09,2015-09-24
2015年7月9日 - 9月24日,木曜 23:00 - 23:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2015-07-09,2015-09-24
2015年7月13日 - 9月28日,月曜 1:50 - 2:20（日曜深夜）,熊本放送,熊本県,,放送,,2015-07-13,2015-09-28
