期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月6日 - 3月24日,金曜 1:28 - 1:58（木曜深夜）,TBS,関東広域圏,製作局・製作参加 / 字幕放送,放送,,2023-01-06,2023-03-24
2023年1月6日 - 3月24日,金曜 23:30 - 土曜 0:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2023-01-06,2023-03-24
2023年1月15日 -,日曜 1:30 - 2:00（土曜深夜）,TBSチャンネル1,日本全域,CS放送 / リピート放送あり[29],放送,,2023-01-15,
2022年1月6日,金曜 2:00（木曜深夜） 更新,,,,配信,DMM TV,2022-01-06,
2022年1月6日,金曜 2:00（木曜深夜） 更新,,,,配信,dアニメストア,2022-01-06,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,U-NEXT,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,アニメ放題,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,ABEMA,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,バンダイチャンネル,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,Hulu,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,FOD,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,Amazon Prime Video,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,GYAO!,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,Amazonビデオ,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,ビデオマーケット,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,music.jp,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,GYAO!ストア,2022-01-11,
2022年1月11日,水曜 2:00（火曜深夜） 更新,,,,配信,クランクイン！ビデオ,2022-01-11,
2022年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2022-01-12,
2022年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンドメガパック,2022-01-12,
2022年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,milplus,2022-01-12,
2022年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-01-12,
2022年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,ニコニコ生放送,2022-01-12,
2022年1月13日,金曜 12:00 更新,,,,配信,HAPPY!動画,2022-01-13,
