期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月1日 - 6月17日,水曜 22:00 - 22:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-04-01,2020-06-17
2020年4月2日 - 6月18日,木曜 2:44 - 3:14（水曜深夜）,朝日放送テレビ,近畿広域圏,『水曜アニメ〈水もん〉』第2部,放送,,2020-04-02,2020-06-18
2020年4月2日 - 6月18日,木曜 23:30 - 金曜 0:00,TOKYO MX,東京都,,放送,,2020-04-02,2020-06-18
2020年4月5日 - 6月21日,日曜 2:42 - 3:13（土曜深夜）,メ〜テレ,中京広域圏,製作参加,放送,,2020-04-05,2020-06-21
2020年4月9日 - 6月25日,木曜 1:45 - 2:15（水曜深夜）,九州朝日放送,福岡県,,放送,,2020-04-09,2020-06-25
2020年4月24日 -,金曜 1:54 - 2:21（木曜深夜）,長崎文化放送,長崎県,『あに。』枠,放送,,2020-04-24,
2020年4月3日,金曜 22:00 更新,,,,配信,dTV,2020-04-03,
2020年4月3日,金曜 22:00 更新,,,,配信,dアニメストア,2020-04-03,
2020年4月6日,月曜 22:00 更新,,,,配信,Hulu,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,ひかりTV,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,U-NEXT,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,アニメ放題,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,あにてれ,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,バンダイチャンネル,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,ニコニコチャンネル,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,ビデオマーケット,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,DMM.com,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,Rakuten TV,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,クランクイン！ビデオ,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,MIRAIL,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,HAPPY!動画,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,TSUTAYA TV,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,J:COMオンデマンド,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,TELASA,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,milplus,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,MOVIEFULL,2020-04-06,
2020年4月6日,月曜 22:00 更新,,,,配信,ABEMA,2020-04-06,
