期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年1月12日 - 3月30日,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2019-01-12,2019-03-30
2019年1月12日 - 3月30日,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2019-01-12,2019-03-30
2019年1月12日 - 3月30日,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2019-01-12,2019-03-30
2019年1月12日 - 3月30日,土曜 23:30 - 日曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-01-12,2019-03-30
2019年1月13日 - 3月31日,日曜 1:55 - 2:25（土曜深夜）,テレビ新潟,新潟県,,放送,,2019-01-13,2019-03-31
2019年1月13日 - 3月31日,日曜 2:08 - 2:38（土曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送 / 『アニメシャワー』第1部,放送,,2019-01-13,2019-03-31
2019年1月13日 - 3月31日,日曜 2:29 - 2:59（土曜深夜）,中京テレビ,中京広域圏,『チュッキョアニメ』第2部,放送,,2019-01-13,2019-03-31
2019年1月14日 - 4月1日,月曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2019-01-14,2019-04-01
2019年1月14日,月曜 12:00 更新,,,,配信,dアニメストア,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,U-NEXT,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,アニメ放題,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,GYAO!,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,ニコニコチャンネル,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,FOD,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,dTV,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,Amazon Prime Video,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,ひかりTV,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,ビデオマーケット,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,DMM.com,2019-01-14,
2019年1月14日,月曜 12:00 更新,,,,配信,music.jp,2019-01-14,
