期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月2日 - 6月18日,土曜 2:25 - 2:55（金曜深夜）,毎日放送,近畿広域圏,幹事局[注 8] / 字幕放送,放送,,2022-04-02,2022-06-18
2022年4月2日 - 6月18日,土曜 2:25 - 2:55（金曜深夜）,TBSテレビ,関東広域圏,字幕放送,放送,,2022-04-02,2022-06-18
2022年4月2日 - 6月18日,土曜 3:00 - 3:30（金曜深夜）,BS-TBS,日本全域,BS/BS4K放送,放送,,2022-04-02,2022-06-18
2022年4月4日 - 6月20日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / 字幕放送[38] / リピート放送あり,放送,,2022-04-04,2022-06-20
2022年4月2日,土曜 23:00 - 23:30,,,,配信,ABEMA[39],2022-04-02,
2022年4月7日,木曜 12:00 更新,,,,配信,アニメタイムズ,2022-04-07,
2022年4月7日,木曜 12:00 更新,,,,配信,dTV,2022-04-07,
2022年4月8日,金曜 12:00 更新,,,,配信,GYAO!,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,TVer,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,ニコニコチャンネル,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,アニメ放題,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Amazon Prime Video,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,FOD,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,MBS動画イズム,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,dアニメストア,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Netflix,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,バンダイチャンネル,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Hulu,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,U-NEXT,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,WOWOWオンデマンド,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,GYAO!ストア,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Google Play,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,DMM.com,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,HAPPY!動画,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Video Market,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,music.jp,2022-04-08,
2022年4月8日,金曜 12:00 更新,,,,配信,Rakuten TV,2022-04-08,
2022年4月8日,金曜 22:30 - 23:00,,,,配信,ニコニコ生放送,2022-04-08,
2022年4月9日,土曜 0:00（金曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-04-09,
2022年4月9日,土曜 0:00（金曜深夜） 更新,,,,配信,TELASA,2022-04-09,
2022年4月9日,土曜 0:00（金曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-04-09,
2022年4月9日,土曜 0:00（金曜深夜） 更新,,,,配信,milplus,2022-04-09,
2022年4月14日,木曜 12:00 更新,,,,配信,ふらっと動画,2022-04-14,
