期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年6月6日 - 9月19日,日曜 10:00 - 10:30,テレビ東京（製作局）をはじめとするテレビ東京系列全6局,日本国内[注 2],字幕放送,放送,,2021-06-06,2021-09-19
2021年6月13日 - 9月26日,日曜 5:30 - 6:00,テレビ新広島,広島県,[3],放送,,2021-06-13,2021-09-26
2021年6月13日 - 9月26日,日曜 6:30 - 7:00,仙台放送,宮城県,[4],放送,,2021-06-13,2021-09-26
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[5],配信,ニコニコチャンネル,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[6],配信,GYAO!,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[7],配信,dアニメストア,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[8],配信,Rakuten TV,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[9],配信,DMM動画,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[10],配信,dTV,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 17:00 更新,,,[11],配信,ビデオマーケット,2021-06-07,2021-09-20
2021年6月7日 - 9月20日,月曜 21:30 - 22:00,,,[5],配信,ニコニコ生放送,2021-06-07,2021-09-20
