期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月8日 - 9月30日,水曜 0:30 - 1:00（火曜深夜）,BSフジ,日本全域,BS放送 / 『アニメギルド』枠,放送,,2020-07-08,2020-09-30
2020年7月8日,水曜 2:00 更新,,,,配信,AbemaTV,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,Amazonプライム・ビデオ,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,GYAO!,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,dアニメストア,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,ビデオマーケット,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,music.jp,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,U-NEXT,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,DMM.com,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,Hulu,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,FOD,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,Google Play,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,Rakuten TV,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,TSUTAYA,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,バンダイチャンネル,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,ひかりTV,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,ムービーフルPlus,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,MOVIEFULL,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,COCORO VIDEO,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,ふらっと動画,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,OnGenムービー,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,アニメ放題,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,HAPPY!動画,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,あにてれ,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,ジャンバリTVプレミアム,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,クランクイン！ビデオ,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,TELASA,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,J:COMオンデマンド,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,みるプラス,2020-07-08,
2020年7月8日,水曜 2:00 更新,,,,配信,スマートパスプレミアム,2020-07-08,
