期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月2日 - 6月18日,木曜 21:00 - 21:30,AT-X,日本全域,CS放送 / 字幕放送 / リピート放送あり,放送,,2020-04-02,2020-06-18
2020年4月2日 - 6月18日,木曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2020-04-02,2020-06-18
2020年4月3日 - 6月19日,金曜 0:30 - 1:00（木曜深夜),BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-04-03,2020-06-19
2020年4月3日 - 6月19日,金曜 2:00 - 2:30（木曜深夜）,J:COMテレビ,日本国内,CATV / 『アニおび』枠,放送,,2020-04-03,2020-06-19
2020年5月24日 - 8月15日,日曜 2:10 - 2:40 (土曜深夜),福島中央テレビ,福島県,,放送,,2020-05-24,2020-08-15
2020年4月2日,木曜 22:30 - 23:00,,,,配信,ABEMA,2020-04-02,
2020年4月7日,火曜 23:00 更新,,,,配信,dアニメストア,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,U-NEXT,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,アニメ放題,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,Netflix,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,Amazonプライム・ビデオ,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,J:COMオンデマンド,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,TELASA,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,みるプラス,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,auスマートパスプレミアム,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ひかりTV,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,アニマックスオンデマンド,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,アニマックスプレミアムVO,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,GYAO!,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,FOD,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,Hulu,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ニコニコチャンネル,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,バンダイチャンネル,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ビデオマーケット,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,music.jp,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,DMM.com,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,GYAO!ストア,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ココロビデオ,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ムービーフルPlus,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,TSUTAYA TV,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,Rakuten TV,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,HAPPY!動画,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,PlayStation Store,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ふらっと動画,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,Google Play,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,ビデックスJP,2020-04-07,
2020年4月7日,火曜 23:00 更新,,,,配信,あにてれ,2020-04-07,
2020年4月7日,火曜 23:30 - 金曜 0:00,,,,配信,ニコニコ生放送,2020-04-07,
2020年4月14日,火曜 23:00 更新,,,,配信,Paravi,2020-04-14,
