期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月9日 - 9月24日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2021-07-09,2021-09-24
2021年7月10日 - 9月25日,土曜 3:05 - 3:35（金曜深夜）,テレビ愛知,愛知県,,放送,,2021-07-10,2021-09-25
2021年7月11日 - 9月26日,日曜 2:30 - 3:00（土曜深夜）,朝日放送テレビ,近畿広域圏,『ANiMAZiNG2!!!』枠,放送,,2021-07-11,2021-09-26
2021年7月11日 - 9月26日,日曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送[20] / リピート放送あり,放送,,2021-07-11,2021-09-26
2021年7月14日 - 9月29日,水曜 0:00 - 0:30（火曜深夜）,BS日テレ,日本全域,製作参加 / BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2021-07-14,2021-09-29
2021年7月9日,金曜 22:00 更新,,,,配信,dアニメストア,2021-07-09,
2021年7月16日以降,未定,,,,配信,Amazon Prime Video,2021-07-16,
2021年7月16日以降,未定,,,,配信,J:COMオンデマンド,2021-07-16,
2021年7月16日以降,未定,,,,配信,U-NEXT,2021-07-16,
2021年7月16日以降,未定,,,,配信,アニメ放題,2021-07-16,
2021年7月16日以降,未定,,,,配信,ひかりTV,2021-07-16,
2021年7月16日以降,未定,,,,配信,ABEMA,2021-07-16,
2021年7月16日以降,未定,,,,配信,Hulu,2021-07-16,
2021年7月16日以降,未定,,,,配信,バンダイチャンネル,2021-07-16,
2021年7月16日以降,未定,,,,配信,GYAO!,2021-07-16,
2021年7月16日以降,未定,,,,配信,FOD,2021-07-16,
2021年7月16日以降,未定,,,,配信,niconico,2021-07-16,
2021年7月16日以降,未定,,,,配信,Rakuten TV,2021-07-16,
2021年7月16日以降,未定,,,,配信,ビデオマーケット,2021-07-16,
2021年7月16日以降,未定,,,,配信,DMM.com,2021-07-16,
2021年7月16日以降,未定,,,,配信,HAPPY!動画,2021-07-16,
2021年7月16日以降,未定,,,,配信,MOVIEFULL,2021-07-16,
2021年7月16日以降,未定,,,,配信,クランクイン!ビデオ,2021-07-16,
