期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月12日 - 9月27日,日曜 22:30 - 23:00,TOKYO MX1,東京都,,放送,,2020-07-12,2020-09-27
2020年7月15日 - 9月30日,水曜 0:00 - 0:30（火曜深夜）,BS11,日本全域,BS放送 /『ANIME+』枠,放送,,2020-07-15,2020-09-30
2020年7月15日 - 9月30日,水曜 3:00 ‐ 3:30（火曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第2部,放送,,2020-07-15,2020-09-30
2018年3月9日 - 5月25日,金曜更新,,,,配信,Netflix,2018-03-09,2018-05-25
2020年7月14日 -,火曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-07-14,
2020年7月14日 -,火曜 0:00 更新,,,,配信,TELASA,2020-07-14,
2020年7月14日 -,火曜 0:00 更新,,,,配信,milplus,2020-07-14,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,Amazonプライム・ビデオ,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,GYAO!ストア,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,TSUTAYA TV,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,DMM.com,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,HAPPY動画,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,バンダイチャンネル,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,ひかりTV,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,ビデオマーケット,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,music.jp,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,ムービーフル,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,U-NEXT,2020-07-13,
2020年7月13日,木曜 12:00（一挙配信）,,,,配信,Rakuten TV,2020-07-13,
