期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月12日 - 12月28日,火曜 19:00 - 19:30,TOKYO MX,東京都,,放送,,2021-10-12,2021-12-28
2021年10月17日 - 2022年1月2日,日曜 23:00 - 23:30,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2021-10-17,2022-01-02
2021年10月11日,月曜 12:00 更新,,,,配信,Amazon Prime Video,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,ABEMAビデオ,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,ABEMAプレミアム会員限定,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,dアニメストア,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,Hulu,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,ひかりTV,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,U-NEXT,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,FOD,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,ニコニコチャンネル,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,Rakuten TV,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,ビデオマーケット,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,GYAO!,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,GYAO!ストア,2021-10-11,
2021年10月11日,月曜 12:00 更新,,,,配信,DMM.com,2021-10-11,
2021年10月11日,月曜 22:00 - 22:30,,,,配信,ニコニコ生放送,2021-10-11,
2021年10月12日,火曜 2:00 - 2:30（水曜深夜）,,,,配信,ABEMA,2021-10-12,
2021年10月18日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2021-10-18,
2021年10月18日,月曜 12:00 更新,,,,配信,TELASA,2021-10-18,
