期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月4日 - 9月26日,日曜 0:00 - 0:30（土曜深夜）,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-07-04,2021-09-26
2021年7月4日 - 9月26日,日曜 1:00 - 1:30（土曜深夜）,TOKYO MX,東京都,,放送,,2021-07-04,2021-09-26
2021年7月4日 - 9月26日,日曜 1:00 - 1:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-07-04,2021-09-26
2021年7月8日 - 9月30日,木曜 1:50 - 2:20（水曜深夜）,北海道テレビ,北海道,,放送,,2021-07-08,2021-09-30
2021年7月4日,日曜 1:00（土曜深夜） 更新,,,,配信,dアニメストア,2021-07-04,
2021年7月4日,日曜 1:00 - 1:30（土曜深夜）,,,,配信,ABEMA,2021-07-04,
2021年7月7日,水曜 1:00 - 1:30（火曜深夜）,,,,配信,ニコニコ生放送,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,Amazon Prime Video,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,FOD,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,Hulu,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,U-NEXT,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,アニメ放題,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,バンダイチャンネル,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,TELASA,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,J:COMオンデマンド メガパック,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,milplus,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,スマートパスプレミアム,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,ひかりTV,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,ひかりTV for docomo,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,ビデオマーケット,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,DMM.com,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,GYAO!ストア,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,クランクイン！ビデオ,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,ニコニコチャンネル,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,ムービーフルPlus,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,HAPPY!動画,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,music.jp,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,TSUTAYA TV,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,YouTube,2021-07-07,
2021年7月7日以降順次,水曜 1:00（火曜深夜） 以降順次更新,,,,配信,MIRAIL,2021-07-07,
