期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月4日 - 6月20日,月曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2022-04-04,2022-06-20
2022年4月4日 - 6月20日,月曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-04-04,2022-06-20
2021年4月4日,月曜 23:30 更新,,,,配信,アニメ放題,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,Amazon Prime Video,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,ABEMA,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,auスマートパスプレミアム,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,J:COMオンデマンド,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,TELASA,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,dアニメストア,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,バンダイチャンネル,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,ひかりTV,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,Hulu,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,milplus,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,U-NEXT,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,FOD,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,GYAO!ストア,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,DMM.com,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,ニコニコチャンネル,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,HAPPY動画,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,ビデオマーケット,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,music.jp,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,ムービーフル,2021-04-04,
2021年4月4日,月曜 23:30 更新,,,,配信,Rakuten TV,2021-04-04,
2021年4月6日,水曜 12:00 更新,,,,配信,GYAO!,2021-04-06,
2021年4月6日,水曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2021-04-06,
