期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月7日 - 6月23日,水曜 1:29 - 1:59（火曜深夜）,日本テレビ,関東広域圏,製作局 / 『AnichU』第1部,放送,,2021-04-07,2021-06-23
2021年4月8日 - 6月24日,木曜 0:00 - 0:30（水曜深夜）,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2021-04-08,2021-06-24
2021年4月14日 - 6月30日,水曜 0:30 - 1:00（火曜深夜）,日テレプラス,日本全域,CS放送,放送,,2021-04-14,2021-06-30
2021年3月31日,水曜 0:00（火曜深夜） 更新,,,,配信,Hulu,2021-03-31,
2021年4月7日,水曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,dアニメストア,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,U-NEXT,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,アニメ放題,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,ニコニコ動画,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,J:COMオンデマンド,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,みるプラス,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,TELASA,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,ひかりTV,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,Rakuten TV,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,TSUTAYA TV,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,ビデオマーケット,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,DMM.com,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,GYAO!ストア,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,music.jp,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,COCORO VIDEO,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,HAPPY！動画,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,ムービーフルPlus,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,Google Play,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,Paravi,2021-04-07,
2021年4月7日,水曜 12:00 更新,,,,配信,FOD,2021-04-07,
2021年4月10日,土曜 12:00 更新,,,,配信,バンダイチャンネル,2021-04-10,
