期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月3日 - 12月26日,日曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2021-10-03,2021-12-26
2021年10月6日 - 12月29日,水曜 0:30 - 1:00（火曜深夜）,BS11,日本全域,製作局 / BS放送 / 『ANIME+』枠,放送,,2021-10-06,2021-12-29
2021年10月7日 - 12月30日,木曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[20] / リピート放送あり,放送,,2021-10-07,2021-12-30
2021年10月3日,日曜 23:30 更新,,,,配信,Amazon Prime Video,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,アニメ放題,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,ABEMAビデオ（ABEMAプレミアム会員限定）,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,auスマートパスプレミアム,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,J:COMオンデマンド,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,TELASA,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,dアニメストア,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,バンダイチャンネル,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,ひかりTV,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,Hulu,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,milplus,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,U-NEXT,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,GYAO!ストア,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,TSUTAYA TV,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,DMM.com,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,ニコニコチャンネル,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,HAPPY!動画,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,ビデオマーケット,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,music.jp,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,ムービーフルplus,2021-10-03,
2021年10月3日,日曜 23:30 更新,,,,配信,Rakuten TV,2021-10-03,
2021年10月6日,水曜 1:00 - 1:30（火曜深夜）,,,,配信,ABEMA,2021-10-06,
2021年10月7日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!,2021-10-07,
2021年10月11日,月曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2021-10-11,
