期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年1月9日 - 6月26日,日曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2022-01-09,2022-06-26
2022年1月9日 - 6月26日,日曜 23:30 - 月曜 0:00,KBS京都,京都府,,放送,,2022-01-09,2022-06-26
2022年1月9日 - 6月26日,日曜 23:30 - 月曜 0:00,サンテレビ,兵庫県,,放送,,2022-01-09,2022-06-26
2022年1月12日 - 6月29日,水曜 0:00 - 0:30（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-01-12,2022-06-29
2022年3月4日 -,金曜 23:00 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2022-03-04,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,アニメ放題,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,auスマートパスプレミアム,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,J:COMオンデマンド,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,TELASA,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,dアニメストア,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,dTV,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,Netflix,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,バンダイチャンネル,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,ひかりTV,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,Hulu,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,milplus,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,U-NEXT,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,Amazon Prime Video,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,GYAO!ストア,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,DMM.com,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,ニコニコチャンネル,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,HAPPY動画,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,ビデオマーケット,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,music.jp,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,ムービーフル,2022-01-09,
2022年1月9日以降順次,日曜 23:00 以降順次更新,,,,配信,Rakuten TV,2022-01-09,
2022年1月14日,金曜 21:30 - 22:00,,,,配信,ニコニコ生放送,2022-01-14,
2022年1月14日,金曜 22:00 - 22:30,,,,配信,GYAO!,2022-01-14,
2022年1月14日,金曜 23:00 - 23:30,,,,配信,ABEMA,2022-01-14,
