期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年1月9日 - 6月25日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2020-01-09,2020-06-25
2020年1月9日 - 6月25日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2020-01-09,2020-06-25
2020年1月9日 - 6月25日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2020-01-09,2020-06-25
2020年1月9日 - 6月25日,木曜 2:35 - 3:05（水曜深夜）,テレビ愛知,愛知県,,放送,,2020-01-09,2020-06-25
2020年1月9日 - 6月25日,木曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-01-09,2020-06-25
2020年1月10日 - 6月26日,金曜 23:00 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-01-10,2020-06-26
2020年1月8日,水曜 23:00 更新,,,,配信,dアニメストア,2020-01-08,
2020年1月15日,水曜 更新,,,,配信,Amazonプライム・ビデオ,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,Netflix,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,Hulu,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,バンダイチャンネル,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,U-NEXT,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,アニメ放題,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,ビデオパス,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,J:COMオンデマンド,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,ひかりTV,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,AbemaTV,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,GYAO!,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,niconico,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,FOD,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,Rakuten TV,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,ビデオマーケット,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,DMM動画,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,HAPPY!動画,2020-01-15,
2020年1月15日,水曜 更新,,,,配信,MOVIEFULL,2020-01-15,
