期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月7日 - 3月25日,木曜 0:00 - 0:30（水曜深夜）,TOKYO MX,東京都,,放送,,2021-01-07,2021-03-25
2021年1月7日 - 3月25日,木曜 1:30 - 2:00（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-01-07,2021-03-25
2021年1月8日 - 3月26日,金曜 2:30 - 3:00（木曜深夜）,毎日放送,近畿広域圏,,放送,,2021-01-08,2021-03-26
2021年1月8日,金曜 3:00 更新,,,,配信,dアニメストア,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,Amazonプライムビデオ,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,U-NEXT,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,アニメ放題,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,GYAO!,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,GYAO!ストア,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,ニコニコチャンネル,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,FOD,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,ひかりTV,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,TVer,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,MBS動画イズム,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,ビデオマーケット,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,music.jp,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,クランクイン!ビデオ,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,あにてれ,2021-01-08,
2021年1月8日,金曜 3:00 更新,,,,配信,バンダイチャンネル,2021-01-08,
2021年1月8日,金曜 10:00 更新,,,,配信,DMM.com,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,HAPPY!動画,2021-01-08,
2021年1月8日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2021-01-08,
2021年1月8日,金曜 23:30 - 土曜 0:00,,,,配信,ニコニコ生放送,2021-01-08,
2021年1月10日,日曜 0:00 更新,,,,配信,TELASA,2021-01-10,
2021年1月10日,日曜 0:00 更新,,,,配信,J:COMオンデマンド,2021-01-10,
2021年1月10日,日曜 0:00 更新,,,,配信,auスマートパスプレミアム,2021-01-10,
2021年1月10日,日曜 0:00 更新,,,,配信,みるプラス,2021-01-10,
2021年1月,更新時間未定,,,,配信,ABEMA,,
