期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2020-10-03,2020-12-26
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2020-10-03,2020-12-26
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2020-10-03,2020-12-26
2020年10月3日 - 12月26日,土曜 23:30 - 日曜 0:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2020-10-03,2020-12-26
2020年10月4日 - 12月27日,日曜 1:59 - 2:29（土曜深夜）,中京テレビ,中京広域圏,『チュッキョアニメ』枠,放送,,2020-10-04,2020-12-27
2020年10月5日 - 12月28日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-10-05,2020-12-28
2020年10月7日 - 12月30日,水曜 1:00 - 1:30（火曜深夜）,千葉テレビ,千葉県,,放送,,2020-10-07,2020-12-30
2020年10月7日 - 2021年1月10日[注釈 10],水曜 3:00 - 3:30（火曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第2部,放送,,2020-10-07,2021-01-10
2020年10月3日,土曜 23:30 - 日曜 0:00,,,,配信,ABEMA,2020-10-03,
2020年10月6日,火曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,ニコニコチャンネル,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,GYAO!,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,U-NEXT,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,アニメ放題,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,Hulu,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,J:COMメガパック,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,TELASA,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,FOD,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,ひかりTV,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,ビデオマーケット,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,DMM.com,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,music.jp,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,TVer,2020-10-06,
2020年10月6日,火曜 12:00 更新,,,,配信,MBS動画イズム,2020-10-06,
2020年10月7日,水曜 0:30 - 1:00（火曜深夜）,,,,配信,ニコニコ生放送,2020-10-07,
2020年10月8日,木曜 12:00 更新,,,,配信,ABEMA,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,ニコニコチャンネル,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,GYAO!,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,U-NEXT,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,アニメ放題,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,バンダイチャンネル,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,Hulu,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,J:COMメガパック,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,TELASA,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,FOD,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,ひかりTV,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,ビデオマーケット,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,DMM.com,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,music.jp,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,TVer,2020-10-08,
2020年10月8日,木曜 12:00 更新,,,,配信,MBS動画イズム,2020-10-08,
2020年10月8日,木曜 23:30 - 金曜 0:00,,,,配信,ニコニコ生放送,2020-10-08,
