期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月7日 - 12月23日,木曜 23:30 - 金曜 0:00,TOKYO MX,東京都,,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 23:30 - 金曜 0:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-10-07,2021-12-23
2021年10月7日 - 12月23日,木曜 23:30 - 金曜 0:00,AT-X,日本全域,CS放送 / 字幕放送[19] / リピート放送あり,放送,,2021-10-07,2021-12-23
2021年10月10日 - 12月26日,日曜 3:08 - 3:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部,放送,,2021-10-10,2021-12-26
2021年10月7日,木曜 23:30 更新,,,,配信,dアニメストア,2021-10-07,
2021年10月7日,木曜 23:30 更新,,,,配信,バンダイチャンネル,2021-10-07,
2021年10月7日,木曜 23:30 更新,,,,配信,Hulu,2021-10-07,
2021年10月10日,日曜 23:30 更新,,,,配信,ニコニコチャンネル[20],2021-10-10,
2021年10月10日,日曜 23:30 - 月曜 0:00,,,,配信,ニコニコ生放送[20],2021-10-10,
2021年10月10日以降順次,不明,,,,配信,ABEMA,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,Amazon Prime Video,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,アニメ放題,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,アニメカ,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,auスマートパスプレミアム,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,DMM.com,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,dTV,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,ふらっと動画,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,FOD,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,Google Play,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,GYAO!,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,GYAO!ストア,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,HAPPY!動画,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,ひかりTV,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,J:COMオンデマンド メガパック,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,マンガUP!,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,MBS動画イズム,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,milplus,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,ムービーフルplus,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,music.jp,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,Paravi,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,Rakuten TV,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,TELASA,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,TSUTAYA TV,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,TVer,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,U-NEXT,2021-10-10,
2021年10月10日以降順次,不明,,,,配信,ビデオマーケット,2021-10-10,
