期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月4日 - 9月26日,日曜 21:00 - 21:30,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-07-04,2021-09-26
2021年7月4日 - 9月26日,日曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2021-07-04,2021-09-26
2021年7月5日 - 9月27日,月曜 23:30 - 火曜 0:00,BSスカパー！,日本全域,製作参加 /  BS放送 / リピート放送あり / 無料放送枠,放送,,2021-07-05,2021-09-27
2021年7月7日 - 9月29日,水曜 0:30 - 1:00（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-07-07,2021-09-29
2021年7月4日,日曜 23:30 更新,,,,配信,バンダイチャンネル,2021-07-04,
2021年7月4日,日曜 23:30 更新,,,,配信,Hulu,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,Amazon Prime Video,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,GYAO!ストア,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,TSUTAYA TV,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,DMM.com,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,ニコニコチャンネル,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,HAPPY!動画,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,ひかりTV,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,ビデオマーケット,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,music.jp,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,ムービーフル,2021-07-04,
2021年7月4日以降順次,日曜 23:30 以降順次更新,,,,配信,Rakuten TV,2021-07-04,
2021年7月5日,月曜 23:30 - 火曜 0:00,,,,配信,スカパー！オンデマンド,2021-07-05,
2021年7月10日以降順次,土曜 12:00 以降順次更新,,,,配信,アニメ放題,2021-07-10,
2021年7月10日以降順次,土曜 12:00 以降順次更新,,,,配信,dアニメストア,2021-07-10,
2021年7月10日以降順次,土曜 12:00 以降順次更新,,,,配信,dTV,2021-07-10,
2021年7月10日以降順次,土曜 12:00 以降順次更新,,,,配信,Netflix,2021-07-10,
2021年7月10日以降順次,土曜 12:00 以降順次更新,,,,配信,U-NEXT,2021-07-10,
