期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年4月4日 - 6月20日,木曜 19:53 - 19:58[注 9],テレビ愛知,愛知県,製作参加 / 字幕放送,放送,,2019-04-04,2019-06-20
2019年4月8日 - 6月24日,月曜 21:54 - 22:00,TOKYO MX,東京都,製作参加 / リピート放送あり,放送,,2019-04-08,2019-06-24
2019年4月12日 - 6月28日,金曜 22:40 - 22:45,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2019-04-12,2019-06-28
2019年4月8日,月曜 22:00 更新,,,,配信,dアニメストア,2019-04-08,
2019年4月9日,火曜 12:00 更新,,,,配信,AbemaTV,2019-04-09,
2019年4月10日,水曜 12:00 更新,,,,配信,ニコニコ動画,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,FOD,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,U-NEXT,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,あにてれ,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,ひかりTV,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,Rakuten TV,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,ビデオマーケット,2019-04-10,
2019年4月10日,水曜 12:00 更新,,,,配信,アニメ放題,2019-04-10,
2019年4月10日,水曜 19:00 更新,,,,配信,TSUTAYA TV,2019-04-10,
2019年4月17日 - 7月3日,水曜 12:00 更新,,,,配信,GYAO!,2019-04-17,2019-07-03
2020年1月5日 - 3月22日,日曜 21:54 - 22:00,テレビ愛知,愛知県,製作参加 / 字幕放送,放送,,2020-01-05,2020-03-22
2020年1月7日 - 3月24日,火曜 1:00 - 1:05（月曜深夜）,TOKYO MX,東京都,製作参加 / リピート放送あり,放送,,2020-01-07,2020-03-24
2020年1月10日 - 3月27日,金曜 22:45 - 22:50,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-01-10,2020-03-27
2020年1月7日,火曜 1:05 更新,,,,配信,dアニメストア,2020-01-07,
2020年1月8日,水曜 12:00 更新,,,,配信,AbemaTV,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,ニコニコ動画,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,GYAO!ストア,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,ビデオマーケット,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,Family Video,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,DMM.com,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,ひかりTV,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,U-NEXT,2020-01-08,
2020年1月8日,水曜 12:00 更新,,,,配信,アニメ放題,2020-01-08,
2020年1月9日,木曜 12:00 更新,,,,配信,TSUTAYA TV,2020-01-09,
2021年1月10日 - 3月28日,日曜 21:54 - 22:00,テレビ愛知,愛知県,製作参加 / 字幕放送,放送,,2021-01-10,2021-03-28
2021年1月10日 - 3月28日,日曜 21:55 - 22:00,BS11,日本全域,製作参加 /  BS放送 / 『ANIME+』枠,放送,,2021-01-10,2021-03-28
2021年1月13日 - 3月31日,水曜 23:05 - 23:10,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-01-13,2021-03-31
2021年1月10日,日曜 21:55 更新,,,,配信,ひかりTV,2021-01-10,
2021年1月14日,木曜 21:55 更新,,,,配信,dアニメストア,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,ビデオマーケット,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,music.jp,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,DMM.com,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,GYAO!ストア,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,COCORO VIDEO,2021-01-14,
2021年1月14日,木曜 21:55 更新,,,,配信,あにてれ,2021-01-14,
2022年4月9日 - 6月11日,土曜 20:54 - 21:00,テレビ愛知,愛知県,製作参加 / 字幕放送,放送,,2022-04-09,2022-06-11
2022年4月10日 - 6月12日,日曜 21:55 - 22:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-04-10,2022-06-12
2021年4月14日 - 6月16日,木曜 22:00 - 22:05,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-04-14,2021-06-16
2022年4月14日,木曜 22:05 更新,,,,配信,ひかりTV,2022-04-14,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,dアニメストア,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,U-NEXT,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,Locipo,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,ビデオマーケット,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,DMM.com,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,GYAO!,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,FOD,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,ABEMA,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,TELASA,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,J:COMオンデマンド,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,iTSCOMオンデマンド,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,milplus,2022-04-17,
2022年4月17日以降順次,日曜 22:00 以降順次更新,,,,配信,music.jp,2022-04-17,
