期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年1月12日 - 3月29日,日曜 1:30 - 2:00（土曜深夜）,テレビ朝日,関東広域圏,,放送,,2020-01-12,2020-03-29
2020年1月12日 - 3月29日,日曜 2:38 - 3:08（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第2部,放送,,2020-01-12,2020-03-29
2020年1月13日 - 3月30日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-01-13,2020-03-30
2020年1月15日 - 4月1日,水曜 0:00 - 0:30（火曜深夜）,BS日テレ,日本全域,製作参加 / BS放送『アニメにむちゅ〜』枠,放送,,2020-01-15,2020-04-01
2020年1月15日 - 4月1日,水曜 23:30 - 木曜 0:00,J:COMテレビ,日本国内,CATV / 『アニおび』枠,放送,,2020-01-15,2020-04-01
2020年1月12日,日曜 1:30（土曜深夜） 更新,,,,配信,dアニメストア,2020-01-12,
2020年1月12日,日曜 1:30（土曜深夜） 更新,,,,配信,GYAO!,2020-01-12,
2020年1月12日,日曜 1:30（土曜深夜） 更新,,,,配信,ビデオマーケット,2020-01-12,
2020年1月12日,日曜 1:30（土曜深夜） 更新,,,,配信,GYAO!ストア,2020-01-12,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,dTV,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,バンダイチャンネル,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,Hulu,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,FODプレミアム,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,あにてれ,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,Amazon Prime Video,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,TVer,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,MBS動画イズム,2020-01-15,
2020年1月15日,水曜 2:00（火曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-01-15,
2020年1月15日,水曜 3:00 - 3:30（火曜深夜）,,,,配信,AbemaTV[44],2020-01-15,
2020年1月15日,水曜 12:00 更新,,,,配信,U-NEXT,2020-01-15,
2020年1月15日,水曜 12:00 更新,,,,配信,アニメ放題,2020-01-15,
2020年1月15日,水曜 12:00 更新,,,,配信,J:COMオンデマンド,2020-01-15,
2020年1月15日,水曜 12:00 更新,,,,配信,ビデオパス,2020-01-15,
2020年1月15日,水曜 23:30 - 木曜 0:00,,,,配信,ニコニコ生放送,2020-01-15,
2023年1月9日 - 3月27日,月曜 1:05 - 1:35（日曜深夜）,TOKYO MX,東京都,,放送,,2023-01-09,2023-03-27
2023年1月10日 - 3月28日,火曜 0:00 - 0:30（月曜深夜）,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2023-01-10,2023-03-28
2023年1月14日 - 4月1日,土曜 23:30 - 日曜 0:00,アニマックス,日本全域,BS/CS放送,放送,,2023-01-14,2023-04-01
2023年1月9日,月曜 0:00（日曜深夜） 更新,,,,配信,dアニメストア,2023-01-09,
2023年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,DMM TV,2023-01-12,
2023年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,dTV,2023-01-12,
2023年1月12日,木曜 0:00（水曜深夜） 更新,,,,配信,アニメタイムズ,2023-01-12,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,Netflix,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,Amazon Prime Video,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,U-NEXT,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,アニメ放題,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,バンダイチャンネル,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,Hulu,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,TELASA,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,J:COMオンデマンドメガパック,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,milplus,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,auスマートパスプレミアム,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,FOD,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,ABEMA,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,ニコニコチャンネル,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,ニコニコ生放送,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,ビデオマーケット,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,GYAO!ストア,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,music.jp,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,J:COMオンデマンド,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,Google Play,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,Rakuten TV,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,HAPPY!動画,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,ひかりTV,2023-01-14,
2023年1月14日,土曜 12:00以降順次更新,,,,配信,アニマックスオンデマンド,2023-01-14,
