期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月8日 - 9月23日,水曜 23:30 - 木曜 0:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2020-07-08,2020-09-23
2020年7月9日 - 9月24日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2020-07-09,2020-09-24
2020年7月9日 - 9月24日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2020-07-09,2020-09-24
2020年7月9日 - 9月24日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2020-07-09,2020-09-24
2020年7月9日 - 9月24日,木曜 2:35 - 3:05（水曜深夜）,テレビ愛知,愛知県,,放送,,2020-07-09,2020-09-24
2020年7月9日 - 9月24日,木曜 23:00 - 23:30,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2020-07-09,2020-09-24
2020年7月9日,木曜 0:00 - 0:30（水曜深夜）,,,,配信,ABEMA,2020-07-09,
2020年7月12日,日曜 0:30（土曜深夜） 更新,,,,配信,dアニメストア,2020-07-12,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,niconico,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,GYAO!,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,ひかりTV,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,フジテレビオンデマンド,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,バンダイチャンネル,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,Hulu,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,TELASA,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,U-NEXT,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,アニメ放題,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,Amazonプライム・ビデオ,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,Netflix,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,Rakuten TV,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,DMM.com,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,ビデオマーケット,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,HAPPY!動画,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,ムービーフルplus,2020-07-14,
2020年7月14日以降,火曜 0:00（月曜深夜） 更新,,,,配信,クランクイン！ビデオ,2020-07-14,
