期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月4日 - 9月19日,土曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2020-07-04,2020-09-19
2020年7月4日 - 9月19日,土曜 22:00 - 22:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-07-04,2020-09-19
2020年7月6日 - 9月21日,月曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり / 字幕放送,放送,,2020-07-06,2020-09-21
2020年7月4日,土曜 22:00 - 22:30,,,,配信,ABEMA,2020-07-04,
2020年7月7日,火曜更新,,,,配信,dアニメストア,2020-07-07,
2020年7月7日,火曜更新,,,,配信,U-NEXT,2020-07-07,
2020年7月7日,火曜更新,,,,配信,アニメ放題,2020-07-07,
2020年7月7日,火曜更新,,,,配信,FOD,2020-07-07,
2020年7月7日,火曜更新,,,,配信,バンダイチャンネル,2020-07-07,
2020年7月7日,火曜更新,,,,配信,TELASA,2020-07-07,
2020年7月7日,火曜更新,,,,配信,hulu,2020-07-07,
2020年7月7日,火曜更新,,,,配信,ひかりTV,2020-07-07,
2020年7月7日,火曜更新,,,,配信,GYAO!,2020-07-07,
2020年7月7日,火曜更新,,,,配信,niconico,2020-07-07,
2020年7月7日,火曜更新,,,,配信,アニマックスオンデマンド,2020-07-07,
2020年7月7日,火曜更新,,,,配信,ビデオマーケット,2020-07-07,
2020年7月7日,火曜更新,,,,配信,Rakuten TV,2020-07-07,
2020年7月7日,火曜更新,,,,配信,Amazonプライム・ビデオ,2020-07-07,
2020年7月7日,火曜更新,,,,配信,HAPPY!動画,2020-07-07,
