期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月7日 - 4月1日,土曜 0:00 - 0:30（金曜深夜）,TOKYO MX,東京都,製作参加,放送,,2023-01-07,2023-04-01
2023年1月7日 - 4月1日,土曜 0:00 - 0:30（金曜深夜）,とちぎテレビ,栃木県,,放送,,2023-01-07,2023-04-01
2023年1月7日 - 4月1日,土曜 0:00 - 0:30（金曜深夜）,群馬テレビ,群馬県,,放送,,2023-01-07,2023-04-01
2023年1月7日 - 4月1日,土曜 0:00 - 0:30（金曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2023-01-07,2023-04-01
2023年1月8日 - 4月2日,日曜 2:30 - 3:00（土曜深夜）,メ〜テレ,中京広域圏,製作参加,放送,,2023-01-08,2023-04-02
2023年1月8日 - 4月2日,日曜 2:30 - 3:00（土曜深夜）,朝日放送テレビ,近畿広域圏,『ANiMAZiNG2!!!』枠,放送,,2023-01-08,2023-04-02
2023年1月8日 - 4月2日,日曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[18] / リピート放送あり,放送,,2023-01-08,2023-04-02
2023年1月7日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,ABEMA,2023-01-07,
2023年1月9日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,dアニメストア（本店・for Prime Video）,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,DMM TV,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,FOD,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,GYAO!,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,Hulu,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,music.jp,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,Netflix,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,ニコニコチャンネル,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,Prime Video,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,U-NEXT,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,アニメ放題,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,Video Market,2023-01-09,
2023年1月9日,月曜 12:00 更新,,,,配信,WOWOWオンデマンド,2023-01-09,
2023年1月10日,火曜 0:00（月曜深夜） 更新,,,,配信,TELASA,2023-01-10,
2023年1月10日,火曜 0:00（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2023-01-10,
2023年1月10日,火曜 0:00（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2023-01-10,
2023年1月10日,火曜 0:00（月曜深夜） 更新,,,,配信,milplus,2023-01-10,
