期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月7日 - 4月8日,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2023-01-07,2023-04-08
2023年1月7日 - 4月8日,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2023-01-07,2023-04-08
2023年1月7日 - 4月8日,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2023-01-07,2023-04-08
2023年1月7日 - 4月8日,土曜 23:30 - 日曜 0:00,BS11,日本全域,BS放送,放送,,2023-01-07,2023-04-08
2023年1月8日 - 4月2日,日曜 2:30 - 3:00（土曜深夜）,北海道テレビ,北海道,,放送,,2023-01-08,2023-04-02
2023年1月8日 - 4月2日,日曜 3:08 - 3:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部,放送,,2023-01-08,2023-04-02
2023年1月9日 - 4月3日,月曜 1:50 - 2:20（日曜深夜）,福岡放送,福岡県,,放送,,2023-01-09,2023-04-03
2023年1月13日 - 4月7日,金曜 2:15 - 2:45（木曜深夜）,メ〜テレ,中京広域圏,,放送,,2023-01-13,2023-04-07
2023年1月8日,日曜 12:00 更新,,,,配信,DMM TV,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,ABEMAプレミアム,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,dアニメストア（本店・for Prime Video）,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,FOD,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,GYAO!,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,Hulu,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,MBS動画イズム,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,music.jp,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,ニコニコチャンネル,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,Amazon Prime Video,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,TVer,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,U-NEXT,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,アニメ放題,2023-01-08,
2023年1月8日,日曜 12:00 更新,,,,配信,ビデオマーケット,2023-01-08,
2023年1月9日,月曜 0:00（日曜深夜） 更新,,,,配信,TELASA,2023-01-09,
2023年1月9日,月曜 0:00（日曜深夜） 更新,,,,配信,J:COMオンデマンド,2023-01-09,
2023年1月9日,月曜 0:00（日曜深夜） 更新,,,,配信,auスマートパスプレミアム,2023-01-09,
2023年1月9日,月曜 0:00（日曜深夜） 更新,,,,配信,milplus見放題パックプライム,2023-01-09,
2023年1月9日,月曜 21:00 - 21:30,,,,配信,ニコニコ生放送,2023-01-09,
2023年4月10日 - 4月17日,月曜 2:20 - 2:50（日曜深夜）,福岡放送,福岡県,,放送,,2023-04-10,2023-04-17
2023年4月14日 - 4月21日,金曜 2:15 - 2:45（木曜深夜）,メ〜テレ,中京広域圏,,放送,,2023-04-14,2023-04-21
2023年4月15日,土曜 20:30 - 21:00,TOKYO MX,東京都,,放送,,2023-04-15,
2023年4月15日,土曜 20:30 - 21:00,とちぎテレビ,栃木県,,放送,,2023-04-15,
2023年4月15日 - 4月22日,日曜 2:15 - 2:45（土曜深夜）,北海道テレビ,北海道,,放送,,2023-04-15,2023-04-22
2023年4月16日,日曜 19:30 - 20:00,BS11,日本全域,BS放送,放送,,2023-04-16,
2023年4月16日,日曜 20:30 - 21:00,群馬テレビ,群馬県,,放送,,2023-04-16,
2023年4月17日,月曜 3:25 - 4:25（日曜深夜）,毎日放送,近畿広域圏,2話連続,放送,,2023-04-17,
