期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月9日 - 6月25日,金曜 0:55 - 1:25（木曜深夜）,フジテレビ,関東広域圏,製作参加,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 0:55 - 1:25（木曜深夜）,岩手めんこいテレビ,岩手県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 0:55 - 1:25（木曜深夜）,さくらんぼテレビ,山形県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 0:55 - 1:25（木曜深夜）,福島テレビ,福島県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 0:55 - 1:25（木曜深夜）,サガテレビ,佐賀県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:05 - 1:35（木曜深夜）,テレビ愛媛,愛媛県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:20 - 1:50（木曜深夜）,秋田テレビ,秋田県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:30 - 2:00（木曜深夜）,長野放送,長野県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:30 - 2:00（木曜深夜）,テレビ静岡,静岡県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:30 - 2:00（木曜深夜）,鹿児島テレビ,鹿児島県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:45 - 2:15（木曜深夜）,NST新潟総合テレビ,新潟県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:45 - 2:15（木曜深夜）,テレビ熊本,熊本県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:55 - 2:25（木曜深夜）,仙台放送,宮城県,協力[22],放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 1:55 - 2:25（木曜深夜）,テレビ西日本,福岡県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 2:00 - 2:30（木曜深夜）,テレビ新広島,広島県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 2:07 - 2:37（木曜深夜）,東海テレビ,中京広域圏,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 2:25 - 2:55（木曜深夜）,関西テレビ,近畿広域圏,,放送,,2021-04-09,2021-06-25
2021年4月13日 - 6月29日,火曜 1:25 - 1:55（月曜深夜）,山陰中央テレビ,鳥取県・島根県,,放送,,2021-04-13,2021-06-29
2021年4月16日 - 7月2日,金曜 0:55 - 1:25（木曜深夜）,高知さんさんテレビ,高知県,,放送,,2021-04-16,2021-07-02
2021年4月24日 -,土曜 21:30 - 22:00,アニマックス,日本全域,製作参加 / BS/CS放送,放送,,2021-04-24,
2022年4月3日 - 6月19日,日曜 22:30 - 23:00,BS11,日本全域,BS放送,放送,,2022-04-03,2022-06-19
2022年4月3日 - 6月19日,日曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2022-04-03,2022-06-19
2021年4月9日,金曜 12:00 更新,,,,配信,FOD,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,dアニメストア,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,バンダイチャンネル,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,U-NEXT,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,アニメ放題,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,ひかりTV,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,Amazon Prime Video,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,ビデオマーケット,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,music.jp,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,DMM動画,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,GYAO!ストア,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,Rakuten TV,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,ムービーフルPlus,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,HAPPY!動画,2021-04-09,
2021年4月9日,金曜 12:00 更新,,,,配信,Google Play,2021-04-09,
2021年4月9日,金曜 19:00 更新,,,,配信,TSUTAYA TV,2021-04-09,
2021年4月11日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-04-11,
2021年4月11日,日曜 0:00（土曜深夜） 更新,,,,配信,milplus,2021-04-11,
2021年4月25日,日曜 0:00（土曜深夜） 更新,,,,配信,アニマックスプレミアムVOD,2021-04-25,
