期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年1月8日 - 6月25日,土曜 1:55 - 2:25（金曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送 / 初回は2:25 - 2:55に放送[43],放送,,2022-01-08,2022-06-25
2022年1月8日 - 6月25日,土曜 1:55 - 2:25（金曜深夜）,TBSテレビ,関東広域圏,字幕放送 / 初回は2:25 - 2:55に放送[43],放送,,2022-01-08,2022-06-25
2022年1月8日 - 6月25日,土曜 2:30 - 3:00（金曜深夜）,BS-TBS,日本全域,BS/BS4K放送,放送,,2022-01-08,2022-06-25
2022年1月11日 - 6月28日,火曜 21:00 - 21:30,AT-X,日本全域,CS放送 / 字幕放送[44] / リピート放送あり,放送,,2022-01-11,2022-06-28
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,バンダイチャンネル,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,MBS動画イズム,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,TELASA,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,Amazon Prime Video,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,ABEMA,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,dアニメストア,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,アニメフェスタ,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,ひかりTV,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,U-NEXT,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,アニメ放題,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,FOD,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,Rakuten TV,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,Video Market,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,GYAO!ストア,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,DMM.com,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,TVer,2022-01-08,
2022年1月8日,土曜 2:55（金曜深夜） 更新,,,,配信,GYAO!,2022-01-08,
2022年1月8日,土曜 12:00 更新,,,,配信,Hulu,2022-01-08,
2022年1月8日,土曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2022-01-08,
