期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月6日 - 3月24日,金曜 21:30 - 22:00,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[42] / リピート放送あり,放送,,2023-01-06,2023-03-24
2023年1月6日 - 3月24日,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2023-01-06,2023-03-24
2023年1月6日 - 3月24日,金曜 23:30 - 土曜 0:00,BS朝日,日本全域,製作参加 / BS/BS4K放送 / 『アニメA』枠,放送,,2023-01-06,2023-03-24
2023年1月7日 - 3月25日,土曜 0:00 - 0:30（金曜深夜）,サンテレビ,兵庫県,,放送,,2023-01-07,2023-03-25
2023年1月7日 - 3月25日,土曜 23:30 - 日曜 0:00,KBS京都,京都府,,放送,,2023-01-07,2023-03-25
2023年1月6日,金曜 22:00 更新,,,,配信,dアニメストア,2023-01-06,
2023年1月6日,金曜 22:00 更新,,,,配信,DMM TV,2023-01-06,
2023年1月13日,金曜 22:00 - 22:30,,,,配信,ニコニコ生放送[43],2023-01-13,
2023年1月13日,金曜 22:00 - 22:30,,,,配信,ABEMA[44],2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,ひかりTV,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,GYAO!,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,FOD,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,バンダイチャンネル,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,Hulu,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,TELASA,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,J:COMオンデマンドメガパック,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,milplus見放題パックプライム,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,アニメ放題,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,Amazon Prime Video,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,ABEMAビデオ,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,AnimeFesta,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,U-NEXT,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,Rakuten TV,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,music.jp,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,ビデオマーケット,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,HAPPY!動画,2023-01-13,
2023年1月13日以降順次,金曜 22:00 以降順次更新,,,,配信,クランクイン！ビデオ,2023-01-13,
2023年1月14日,土曜 0:30 - 1:00（金曜深夜）,,,,配信,ニコニコチャンネル[43],2023-01-14,
2023年7月7日 -,金曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2023-07-07,
2023年7月7日 -,金曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2023-07-07,
2023年7月7日 -,金曜 23:30 - 土曜 0:00,BS朝日,日本全域,BS/BS4K放送 / 『アニメA』枠,放送,,2023-07-07,
2023年7月8日 -,土曜 0:00 - 0:30（金曜深夜）,サンテレビ,兵庫県,,放送,,2023-07-08,
2023年7月8日 -,土曜 23:30 - 日曜 0:00,KBS京都,京都府,,放送,,2023-07-08,
2023年7月7日,金曜 22:00 更新,,,,配信,dアニメストア,2023-07-07,
2023年7月7日,金曜 22:00 更新,,,,配信,DMM TV,2023-07-07,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,ニコニコ生放送,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,ニコニコチャンネル,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,FOD,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,バンダイチャンネル,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,Hulu,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,TELASA,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,J:COMオンデマンドメガパック,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,milplus見放題パックプライム,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,アニメ放題,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,Amazon Prime Video,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,ABEMA,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,AnimeFesta,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,U-NEXT,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,Rakuten TV,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,music.jp,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,ビデオマーケット,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,HAPPY!動画,2023-07-14,
2023年7月14日以降順次,金曜 22:00 以降順次更新,,,,配信,クランクイン！ビデオ,2023-07-14,
