期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2013年10月8日 - 2014年6月30日,火曜 1:35 - 2:05（月曜深夜）,テレビ東京,関東広域圏,製作委員会参加,放送,,2013-10-08,2014-06-30
2013年10月9日 - 2014年7月1日,水曜 1:35 - 2:05（火曜深夜）,テレビ北海道,北海道,,放送,,2013-10-09,2014-07-01
2013年10月9日 - 2014年7月1日,水曜 1:35 - 2:05（火曜深夜）,テレビ大阪,大阪府,,放送,,2013-10-09,2014-07-01
2013年10月10日 - 2014年7月2日,木曜 1:40 - 2:10（水曜深夜）,テレビせとうち,岡山県・香川県,,放送,,2013-10-10,2014-07-02
2013年10月11日 - 2014年7月3日,金曜 1:35 - 2:05（木曜深夜）,テレビ愛知,愛知県,,放送,,2013-10-11,2014-07-03
2013年10月11日 - 2014年7月3日,金曜 2:00 - 2:30（木曜深夜）,TVQ九州放送,福岡県,,放送,,2013-10-11,2014-07-03
2013年10月13日 - 2014年1月12日2014年1月19日 - 7月6日,日曜 20:00 - 20:30日曜 20:00 - 20:25,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2013-10-13,2014-01-12
2014年1月13日 - 4月7日2014年4月15日 - 9月29日,月曜 1:50 - 2:20（日曜深夜）火曜 0:57 - 1:27（月曜深夜）,長崎放送,長崎県,,放送,,2014-01-13,
2013年10月11日 - 2014年7月3日,金曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2013-10-11,2014-07-03
2013年10月11日 - 2014年7月3日,金曜 23:30 更新,,,第1話常設無料、第2話以降一週間無料,配信,ニコニコチャンネル,2013-10-11,2014-07-03
2013年10月13日 - 2014年7月6日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2013-10-13,2014-07-06
2014年10月7日 - 2015年3月31日,火曜 1:35 - 2:05（月曜深夜）,テレビ東京,関東広域圏,製作委員会参加,放送,,2014-10-07,2015-03-31
2014年10月8日 - 2015年4月1日,水曜 1:35 - 2:05（火曜深夜）,テレビ北海道,北海道,,放送,,2014-10-08,2015-04-01
