期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月24日 - 10月2日,日曜 1:30 - 2:00（土曜深夜）,テレビ朝日（製作参加）ほか系列全24局,日本国内[注 3],字幕放送 / 『NUMAnimation』枠23・24話は連続放送,放送,,2022-04-24,2022-10-02
2022年4月24日 - 10月2日,日曜 2:30 - 3:00（土曜深夜）,テレ朝チャンネル1,日本全域,CS放送 / リピート放送あり[51]23・24話は連続放送,放送,,2022-04-24,2022-10-02
2022年4月24日,日曜 1:30（土曜深夜） 更新,,,,配信,ニコニコチャンネル[52],2022-04-24,
2022年4月24日,日曜 1:30 - 2:00（土曜深夜）,,,,配信,ABEMA[53],2022-04-24,
2022年4月24日,日曜 22:00 - 22:30,,,,配信,ニコニコ生放送[52],2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,dアニメストア,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,ABEMAビデオ,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,GYAO!,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,ひかりTV,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,FOD,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,バンダイチャンネル,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,Hulu,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,TELASA,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,J:COMオンデマンド,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,みるプラス見放題プレミアム,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,Netflix,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,U-NEXT,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,アニメ放題,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,Amazon Prime Video,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,WOWOWオンデマンド,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,Disney+,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,Rakuten TV,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,DMM.com,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,music.jp,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,ビデオマーケット,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,ムービーフルPlus,2022-04-24,
2022年4月24日以降順次,日曜 1:30（土曜深夜） 以降順次更新,,,,配信,HAPPY!動画,2022-04-24,
