期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年1月13日 - 3月30日,月曜 23:00 - 23:30,TOKYO MX,東京都,製作参加,放送,,2020-01-13,2020-03-30
2020年1月14日 - 3月31日,火曜 1:00 - 1:30（月曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-01-14,2020-03-31
2020年1月14日 - 3月31日,火曜 23:30 - 水曜 0:00,J:COMテレビ,日本国内,CATV / 『アニおび』枠,放送,,2020-01-14,2020-03-31
2020年1月13日 - 3月30日,月曜 23:00 更新,,,,配信,dアニメストア,2020-01-13,2020-03-30
2020年1月13日 - 3月30日,月曜 23:00 更新,,,,配信,dTV,2020-01-13,2020-03-30
2020年1月20日 - 4月6日,月曜更新,,,,配信,J:COMオンデマンド,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,ビデオパス,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,ニコニコチャンネル,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,AbemaTV,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,FOD,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,バンダイチャンネル,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,アニメ放題,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,U-NEXT,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,あにてれ,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,ひかりTV,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,Rakuten TV,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,DMM.com,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,ビデオマーケット,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,HAPPY!動画,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,ムービーフルplus,2020-01-20,2020-04-06
2020年1月20日 - 4月6日,月曜更新,,,,配信,クランクイン!ビデオ,2020-01-20,2020-04-06
