期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月3日 - 9月18日,土曜 2:25 - 2:55（金曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送,放送,,2021-07-03,2021-09-18
2021年7月3日 - 9月18日,土曜 2:25 - 2:55（金曜深夜）,TBSテレビ,関東広域圏,字幕放送,放送,,2021-07-03,2021-09-18
2021年7月3日 - 9月18日,土曜 3:00 - 3:30（金曜深夜）,BS-TBS,日本全域,BS/BS4K放送,放送,,2021-07-03,2021-09-18
2021年7月7日 - 9月22日,水曜 22:30 - 23:00,AT-X,日本全域,CS放送 / 字幕放送[29] / リピート放送あり,放送,,2021-07-07,2021-09-22
2021年7月3日,土曜 3:00（金曜深夜） 更新,,,,配信,ABEMAプレミアム,2021-07-03,
2021年7月4日,日曜 0:00（土曜深夜） 更新,,,,配信,ABEMA,2021-07-04,
2021年7月8日,木曜 3:30（水曜深夜） 更新,,,,配信,dアニメストア,2021-07-08,
2021年7月9日,金曜 更新,,,,配信,Netflix,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,バンダイチャンネル,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,Hulu,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,TELASA,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,auスマートパスプレミアム,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,J:COMオンデマンドメガパック,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,milplus,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,ひかりTV,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,U-NEXT,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,FOD,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,dTV,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,GYAO!ストア,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,ニコニコ生放送,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,MBS動画イズム,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,Tver,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,TSUTAYA TV,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,ビデオマーケット,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,Rakuten TV,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,HAPPY!動画,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,ニコニコチャンネル,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,DMM.com,2021-07-09,
2021年7月9日,金曜 更新,,,,配信,music.jp,2021-07-09,
2021年7月10日,土曜 3:30（金曜深夜） 更新,,,,配信,Amazon Prime Video,2021-07-10,
