期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月5日 - 6月21日,火曜 22:30 - 23:00,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[29] / リピート放送あり,放送,,2022-04-05,2022-06-21
2022年4月6日 - 6月22日,水曜 0:30 - 1:00（火曜深夜）,TOKYO MX,東京都,,放送,,2022-04-06,2022-06-22
2022年4月6日 - 6月22日,水曜 0:30 - 1:00（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-04-06,2022-06-22
2022年4月6日 - 6月22日,水曜 3:00 - 3:30（火曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第2部,放送,,2022-04-06,2022-06-22
2022年4月5日,火曜 23:30 - 水曜 0:00,,,,配信,ABEMA[30],2022-04-05,
2022年4月8日,金曜 23:30 更新,,,,配信,dアニメストア,2022-04-08,
2022年4月12日,火曜 23:30 更新,,,,配信,ニコニコチャンネル[31],2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,GYAO!,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,ひかりTV,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,FOD,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,バンダイチャンネル,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,Hulu,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,TELASA,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,J:COMオンデマンド,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,milplus,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,U-NEXT,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,アニメ放題,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,Netflix,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,Amazon Prime Video,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,MBS動画イズム,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,TVer,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,Rakuten TV,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,DMM.com,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,music.jp,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,ビデオマーケット,2022-04-12,
2022年4月12日以降順次,火曜 23:30 以降順次更新,,,,配信,HAPPY!動画,2022-04-12,
2022年4月13日,水曜 0:00 - 0:30（火曜深夜）,,,,配信,ニコニコ生放送[31],2022-04-13,
