期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年7月9日 - 12月24日,土曜 1:55 - 2:25（金曜深夜）,毎日放送,近畿広域圏,製作局・製作参加 / 字幕放送,放送,,2022-07-09,2022-12-24
2022年7月9日 - 12月24日,土曜 1:55 - 2:25（金曜深夜）,TBSテレビ,関東広域圏,字幕放送,放送,,2022-07-09,2022-12-24
2022年7月11日 - 12月26日,月曜 0:30 - 1:00（日曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-07-11,2022-12-26
2022年7月11日 - 12月26日,月曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[23] / リピート放送あり[24],放送,,2022-07-11,2022-12-26
2022年7月14日 - 12月29日,木曜 23:00 - 23:30,とちぎテレビ,栃木県,栃木県内では実質再放送,放送,,2022-07-14,2022-12-29
2022年7月20日 - 12月28日,水曜 1:30 - 2:00（火曜深夜）,テレビ北海道,北海道,,放送,,2022-07-20,2022-12-28
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,Amazon Prime Video,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,DMM.com,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,Google Play,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,GYAO!ストア,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,HAPPY!動画,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,MBS動画イズム,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,milplus,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,music.jp,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,Rakuten TV,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,TELASA,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,ビデックスJP,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,YouTube,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,バンダイチャンネル,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,ひかりTV,2022-07-09,
2022年7月9日,土曜 2:25（金曜深夜） 更新,,,,配信,ビデオマーケット,2022-07-09,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,ABEMAビデオ（ABEMAプレミアム）,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,FOD,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,Hulu,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,Netflix,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,Paravi,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,U-NEXT,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,アニメカ,2022-07-14,
2022年7月14日,木曜 2:25（水曜深夜） 更新,,,,配信,アニメ放題,2022-07-14,
2022年7月16日,土曜 2:25（金曜深夜） 更新,,,,配信,ABEMA,2022-07-16,
2022年7月16日,土曜 2:25（金曜深夜） 更新,,,,配信,GYAO!,2022-07-16,
2022年7月16日,土曜 2:25（金曜深夜） 更新,,,,配信,TVer,2022-07-16,
2022年7月16日,土曜 2:25（金曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-07-16,
2022年7月16日,土曜 23:30 - 日曜 0:00,,,,配信,ニコニコ生放送[25],2022-07-16,
