期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月4日 - 9月19日,日曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2021-07-04,2021-09-19
2021年7月4日 - 9月19日,日曜 23:30 - 月曜 0:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2021-07-04,2021-09-19
2021年7月6日 - 9月21日,火曜 1:59 - 2:29（月曜深夜）,読売テレビ,近畿広域圏,『MANPA』第1部,放送,,2021-07-06,2021-09-21
2021年7月8日 - 9月23日,木曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[33] / リピート放送あり,放送,,2021-07-08,2021-09-23
2021年7月4日,日曜 22:00 更新,,,,配信,dアニメストア,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,Amazon Prime Video,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,バンダイチャンネル,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,TELASA,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,J:COMオンデマンド,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,milplus,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,TSUTAYA TV,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,ひかりTV,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,FOD,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,ビデオマーケット,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,Rakuten TV,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,HAPPY!動画,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,DMM.com,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,music.jp,2021-07-04,
2021年7月4日以降順次,日曜 22:30 以降順次更新,,,,配信,GYAO!,2021-07-04,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,Hulu,2021-07-11,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,auスマートパスプレミアム,2021-07-11,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,U-NEXT,2021-07-11,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,ABEMA,2021-07-11,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,ytv MyDo!,2021-07-11,
2021年7月11日以降順次,日曜 22:00 以降順次更新,,,,配信,TVer,2021-07-11,
