期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年1月11日 - 3月29日,火曜 22:30 - 23:00,AT-X,日本全域,製作参加 / CS放送 / 字幕放送[37] / リピート放送あり,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 23:00 - 23:30,TOKYO MX,東京都,製作参加,放送,,2022-01-11,2022-03-29
2022年1月12日 - 3月30日,水曜 0:00 - 0:30（火曜深夜）,BS日テレ,日本全域,製作参加 / BS/BS4K放送 / 『アニメにむちゅ〜』枠,放送,,2022-01-12,2022-03-30
2022年1月11日,火曜 23:00 - 23:30,,,,配信,ABEMA,2022-01-11,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,dアニメストア,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,Netflix,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメカ,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,U-NEXT,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメ放題,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,GYAO!,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,FOD,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,TELASA,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,milplus,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,Google Play,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,ひかりTV,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,niconico,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,Video Market,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,マンガUP!,2022-01-16,
2022年1月16日,日曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2022-01-16,
