期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月8日 - 7月1日,金曜 1:58 - 2:28（木曜深夜）,TBSテレビ,関東広域圏,製作局・製作参加 / 字幕放送,放送,,2022-04-08,2022-07-01
2022年4月11日 - 7月4日,月曜 0:00 - 0:30（日曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-04-11,2022-07-04
2022年4月17日 - 7月10日,日曜 1:30 - 2:00（土曜深夜）,TBSチャンネル1,日本全域,CS放送[25],放送,,2022-04-17,2022-07-10
2022年4月8日,金曜 2:30（木曜深夜） 更新,,,,配信,dアニメストア,2022-04-08,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,U-NEXT,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,ABEMAビデオ,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,Amazon Prime Video,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,バンダイチャンネル,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,FOD,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,ひかりTV,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,dTV,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,アニメ放題,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,GYAO!,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,ビデオマーケット,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,music.jp,2022-04-11,
2022年4月11日,月曜 2:30（日曜深夜） 更新,,,,配信,GYAO!ストア,2022-04-11,
2022年4月11日,月曜 2:30 - 3:00（日曜深夜）,,,,配信,ABEMA[26],2022-04-11,
2022年4月11日,月曜 10:00 更新,,,,配信,ニコニコ生放送,2022-04-11,
2022年4月11日,月曜 12:00 更新,,,,配信,hulu,2022-04-11,
2022年4月11日,月曜 12:00 更新,,,,配信,HAPPY!動画,2022-04-11,
2022年4月11日,月曜 22:00 - 22:30,,,,配信,ニコニコ生放送,2022-04-11,
2022年4月12日,火曜 0:00（月曜深夜） 更新,,,,配信,TELASA,2022-04-12,
2022年4月12日,火曜 0:00（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-04-12,
2022年4月12日,火曜 0:00（月曜深夜） 更新,,,,配信,milplus,2022-04-12,
2022年4月12日,火曜 0:00（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-04-12,
