期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月7日 - 9月22日,火曜 21:54 - 22:00,TOKYO MX,東京都,,放送,,2020-07-07,2020-09-22
2020年7月7日 - 9月22日,火曜 21:54 - 22:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-07-07,2020-09-22
2020年7月7日 - 9月22日,火曜 21:54 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-07-07,2020-09-22
2020年7月7日,火曜 21:54 更新,,,,配信,U-NEXT,2020-07-07,
2020年7月7日,火曜 21:54 更新,,,,配信,アニメ放題,2020-07-07,
2020年7月10日,金曜 21:54 更新,,,,配信,あにてれ,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,COCORO VIDEO,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,クランクイン！ビデオ,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,DMM.com,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,FOD,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,GYAO!ストア,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,music.jp,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,ニコニコチャンネル,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,Rakuten TV,2020-07-10,
2020年7月10日,金曜 21:54 更新,,,,配信,ビデオマーケット,2020-07-10,
2020年7月10日,金曜 22:00 更新,,,,配信,dアニメストア,2020-07-10,
2020年7月10日,金曜 22:00 更新,,,,配信,バンダイチャンネル,2020-07-10,
2020年7月10日,金曜 22:00 更新,,,,配信,Playストア,2020-07-10,
2020年7月10日,金曜 22:00 更新,,,,配信,ひかりTV,2020-07-10,
2020年7月10日,金曜 22:30 - 22:35,,,,配信,ABEMA,2020-07-10,
2020年7月12日,日曜 0:00 更新,,,,配信,アスミック・エース,2020-07-12,
2020年7月12日,日曜 0:00 更新,,,,配信,auスマートパスプレミアム,2020-07-12,
2020年7月12日,日曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-07-12,
2020年7月12日,日曜 0:00 更新,,,,配信,みるプラス,2020-07-12,
2020年7月12日,日曜 0:00 更新,,,,配信,TELASA,2020-07-12,
2020年7月12日,日曜 12:00 更新,,,,配信,HAPPY!動画,2020-07-12,
