期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月7日 - 6月23日,水曜 23:00 - 23:30,AT-X,日本全域,CS放送 / 字幕放送[media 26] / リピート放送あり,放送,,2021-04-07,2021-06-23
2021年4月8日 - 6月24日,木曜 1:35 - 2:05（水曜深夜）,TOKYO MX,東京都,,放送,,2021-04-08,2021-06-24
2021年4月8日 - 6月24日,木曜 1:35 - 2:05（水曜深夜）,KBS京都,京都府,,放送,,2021-04-08,2021-06-24
2021年4月9日 - 6月25日,金曜 1:30 - 2:00（木曜深夜）,サンテレビ,兵庫県,,放送,,2021-04-09,2021-06-25
2021年4月9日 - 6月25日,金曜 2:35 - 3:05（木曜深夜）,テレビ愛知,愛知県,,放送,,2021-04-09,2021-06-25
2021年4月10日 - 6月26日,土曜 1:00 - 1:30（金曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-04-10,2021-06-26
2021年4月17日 - 7月3日,土曜 0:30 - 1:00（金曜深夜）,山梨放送,山梨県,舞台地,放送,,2021-04-17,2021-07-03
2021年4月7日,水曜 23:30 更新,,,,配信,dアニメストア,2021-04-07,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,Amazonプライム・ビデオ,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,ひかりTV,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,U-NEXT,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,アニメ放題,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,Hulu,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,バンダイチャンネル,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,ABEMA,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,FOD,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,Rakuten TV,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,ビデオマーケット,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,DMM.com,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,HAPPY!動画,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,MOVIEFULL,2021-04-15,
2021年4月15日,木曜 0:00（水曜深夜） 更新,,,,配信,クランクイン！ビデオ,2021-04-15,
