期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月11日 - 6月27日,日曜 1:00 - 1:30（土曜深夜）,TOKYO MX,東京都,,放送,,2021-04-11,2021-06-27
2021年4月11日 - 6月27日,日曜 1:00 - 1:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-04-11,2021-06-27
2021年4月11日 - 6月27日,日曜 2:38 - 3:08（土曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送 / 『アニメシャワー』第2部,放送,,2021-04-11,2021-06-27
2021年4月11日 - 6月27日,日曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送[41] / リピート放送あり,放送,,2021-04-11,2021-06-27
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,DMM.com,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,FOD,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,GYAO!ストア,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,クランクイン！ビデオ,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,ココロビデオ,2021-04-11,
2021年4月11日,日曜 1:00（土曜深夜） 更新,,,,配信,Rakuten TV,2021-04-11,
2021年4月17日,土曜 0:00（金曜深夜） 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2021-04-17,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,ABEMA,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,dTV,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,Hulu,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,Netflix,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,U-NEXT,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,アニメ放題,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,TELASA,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド メガパック,2021-04-18,
2021年4月18日,日曜 1:00（土曜深夜） 更新,,,,配信,milplus,2021-04-18,
