期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2018年4月2日 - 6月18日,月曜 0:00 - 0:30（日曜深夜）,TOKYO MX,東京都,,放送,,2018-04-02,2018-06-18
2018年4月2日 - 6月18日,月曜 0:00 - 0:30（日曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2018-04-02,2018-06-18
2018年4月2日 - 6月18日,月曜 1:55 - 2:25（日曜深夜）,関西テレビ,近畿広域圏,製作参加,放送,,2018-04-02,2018-06-18
2018年4月2日 - 6月18日,月曜 23:30 - 火曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2018-04-02,2018-06-18
2018年4月3日 - 6月19日,火曜 1:25 - 1:55（月曜深夜）,サガテレビ,佐賀県,,放送,,2018-04-03,2018-06-19
2018年4月3日,火曜 23:00 更新,,,,配信,AbemaTV,2018-04-03,
2018年4月7日,土曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店）,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,Google Play,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,YouTube,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,HAPPY!動画,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,J:COMオンデマンド,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ビデオパス,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,milplus,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,Rakuten TV,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,TSUTAYA TV,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,アニメ放題,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,U-NEXT,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ゲオTV,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,バンダイチャンネル,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ビデオマーケット,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ふらっと動画,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,GYAO!ストア,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,GYAO!,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ひかりTV,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,あにてれ,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ムービーフルPlus,2018-04-07,
2018年4月7日,土曜 12:00 更新,,,,配信,ニコニコチャンネル,2018-04-07,
2018年4月7日,土曜 22:00 - 22:30,,,,配信,ニコニコ生放送,2018-04-07,
2021年1月5日 - 3月30日,火曜 0:00 - 0:30（月曜深夜）,TOKYO MX,東京都,,放送,,2021-01-05,2021-03-30
2021年1月5日 - 3月30日,火曜 0:00 - 0:30（月曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-01-05,2021-03-30
2021年1月5日 - 3月30日,火曜 2:10 - 2:40（月曜深夜）,関西テレビ,近畿広域圏,製作参加 / 初回は2:00 - 2:30に放送,放送,,2021-01-05,2021-03-30
2021年1月11日 - 4月5日,月曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2021-01-11,2021-04-05
2021年1月14日 - 4月8日,木曜 0:25 - 0:55（水曜深夜）,サガテレビ,佐賀県,,放送,,2021-01-14,2021-04-08
2021年1月5日,火曜 12:00 更新,,,,配信,ABEMA,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,あにてれ,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,アニメ放題,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,Amazonプライム・ビデオ,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,FOD,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,GYAO!,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,Google Play,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,DMM.com,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,ニコニコチャンネル,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,ひかりTV,2021-01-05,
