期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月6日 - 6月22日,月曜 22:00 - 22:30,AT-X,日本全域,CS放送 / 字幕放送 / リピート放送あり,放送,,2020-04-06,2020-06-22
2020年4月6日 - 6月22日,月曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2020-04-06,2020-06-22
2020年4月6日 - 6月22日,月曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-04-06,2020-06-22
2020年4月8日 - 6月24日,水曜 2:30 - 3:00（火曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第1部,放送,,2020-04-08,2020-06-24
2020年4月9日 - 6月25日,木曜 1:20 - 1:50（水曜深夜）,大分朝日放送,大分県,,放送,,2020-04-09,2020-06-25
2020年4月9日 - 6月25日,木曜 23:00 - 23:30,とちぎテレビ,栃木県,,放送,,2020-04-09,2020-06-25
2020年4月10日 - 6月26日,金曜 1:26 - 1:56（木曜深夜）,東日本放送,宮城県,,放送,,2020-04-10,2020-06-26
2020年4月11日 - 6月27日,土曜 2:18 - 2:45（金曜深夜）,九州朝日放送,福岡県,,放送,,2020-04-11,2020-06-27
2020年4月15日 - 7月1日,水曜 1:20 - 1:50（火曜深夜）,北海道テレビ,北海道,,放送,,2020-04-15,2020-07-01
2020年4月18日 - 7月4日,土曜 1:55 - 2:25（金曜深夜）,RSK山陽放送,岡山県・香川県,,放送,,2020-04-18,2020-07-04
2020年4月22日 - 7月8日,水曜 2:24 - 2:54（火曜深夜）,静岡放送,静岡県,『アニメ6区』第2部,放送,,2020-04-22,2020-07-08
2020年4月6日,月曜 22:30 更新,,,,配信,dアニメストア,2020-04-06,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,J:COMオンデマンド,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,TELASA,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,auスマートパスプレミアム,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,ABEMA,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,U-NEXT,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,ひかりTV,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,Hulu,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,バンダイチャンネル,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,FOD,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,ニコニコ生放送,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,ニコニコチャンネル,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,MBS動画イズム,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,TVer,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,GYAO!,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,あにてれ,2020-04-13,
2020年4月13日以降,月曜 0:00（日曜深夜）以降 更新,,,,配信,クランクイン！ビデオ,2020-04-13,
