期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2018年10月9日 - 12月25日,火曜 1:25 - 1:30（月曜深夜）,TOKYO MX,東京都,,放送,,2018-10-09,2018-12-25
2018年10月14日 - 12月30日,日曜 22:54 - 23:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2018-10-14,2018-12-30
2018年10月9日,火曜 0:00 更新,,,,配信,GANMA!,2018-10-09,
2018年10月9日,火曜 23:25 - 23:30,,,,配信,AbemaTV,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,dアニメストア,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,ビデオマーケット,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,DMM.com,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,music.jp,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,J:COMオンデマンド,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,ふらっと動画,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,TSUTAYA TV,2018-10-09,
2018年10月9日,火曜 更新,,,,配信,Gyao,2018-10-09,
2021年1月9日 - 3月27日,土曜 1:00 - 1:05（金曜深夜）,TOKYO MX,東京都,,放送,,2021-01-09,2021-03-27
2021年1月13日 - 3月31日,水曜 23:20 - 23:25,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2021-01-13,2021-03-31
2021年1月2日,土曜 0:00（金曜深夜） 更新,,,,配信,dアニメストア,2021-01-02,
