期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月6日 - 9月28日,火曜 1:30 - 2:00（月曜深夜）,テレビ東京,関東広域圏,,放送,,2021-07-06,2021-09-28
2021年7月7日 - 9月29日,水曜 1:00 - 1:30（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-07-07,2021-09-29
2021年7月8日 - 9月30日,木曜 0:00 - 0:30（水曜深夜）,WOWOW,日本全域,製作参加 / BS/CS放送 / 『アニメプライム』枠 / 無料放送,放送,,2021-07-08,2021-09-30
2021年7月9日 - 10月1日,金曜 1:50 - 2:20（木曜深夜）,北海道テレビ,北海道,,放送,,2021-07-09,2021-10-01
2021年7月10日 - 10月2日,土曜 22:30 - 23:00,アニマックス,日本全域,BS/CS放送,放送,,2021-07-10,2021-10-02
2021年7月6日,火曜 0:00（月曜深夜）更新,,,,配信,dアニメストア,2021-07-06,
2021年7月6日,火曜 0:00（月曜深夜）更新,,,,配信,Hulu,2021-07-06,
2021年7月13日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,ニコニコ生放送,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ABEMA,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,Amazon Prime Video,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,dTV,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,FOD,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,GYAO!,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,Netflix,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,バンダイチャンネル,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,Paravi,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,U-NEXT,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,アニメ放題,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,TELASA,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,J:COMオンデマンド,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,milplus,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,auスマートパスプレミアム,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ひかりTV,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ビデオマーケット,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ふらっと動画,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,DMM.com,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,GYAO!ストア,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,クランクイン！ビデオ,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ニコニコチャンネル,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,ムービーフルPlus,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,HAPPY!動画,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,music.jp,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,TSUTAYA TV,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,YouTube,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,MIRAIL,2021-07-13,
2021年7月13日以降順次,火曜 0:00（月曜深夜）以降順次更新,,,,配信,Rakuten TV,2021-07-13,
