期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年10月7日 - 12月23日,金曜 0:00 - 0:30（木曜深夜）,TOKYO MX,東京都,製作参加,放送,,2022-10-07,2022-12-23
2022年10月7日 - 12月23日,金曜 0:00 - 0:30（木曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-10-07,2022-12-23
2022年10月7日 - 12月23日,金曜 0:00 - 0:30（木曜深夜）,KBS京都,京都府,,放送,,2022-10-07,2022-12-23
2022年10月7日 - 12月23日,金曜 0:00 - 0:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2022-10-07,2022-12-23
2022年10月7日 - 12月23日,金曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[33] / リピート放送あり,放送,,2022-10-07,2022-12-23
2022年10月7日,金曜 0:00 - 0:30（木曜深夜）,,,,配信,ABEMA,2022-10-07,
2022年10月10日,月曜 0:00（日曜深夜） 更新,,,,配信,dアニメストア,2022-10-10,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,バンダイチャンネル,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,Hulu,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,U-NEXT,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,ツイキャス,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド メガパック,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,みるプラス,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,ビデオマーケット,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,Google Play,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,ひかりTV,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,Rakuten TV,2022-10-13,
2022年10月13日,木曜 0:00（水曜深夜） 更新,,,,配信,クランクイン！ビデオ,2022-10-13,
2022年10月13日,木曜 12:00 更新,,,,配信,Happy!動画,2022-10-13,
