期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年4月10日 - 7月3日,日曜 0:00 - 0:30（土曜深夜）,TOKYO MX,東京都,,放送,,2022-04-10,2022-07-03
2022年4月10日 - 7月3日,日曜 0:00 - 0:30（土曜深夜）,とちぎテレビ,栃木県,,放送,,2022-04-10,2022-07-03
2022年4月10日 - 7月3日,日曜 0:00 - 0:30（土曜深夜）,群馬テレビ,群馬県,,放送,,2022-04-10,2022-07-03
2022年4月10日 - 7月3日,日曜 0:00 - 0:30（土曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-04-10,2022-07-03
2022年4月10日 - 7月9日,日曜 2:25 - 2:55（土曜深夜）,中京テレビ,中京広域圏,最終話は土曜 3:02 - 3:32（金曜深夜）に放送[43],放送,,2022-04-10,2022-07-09
2022年4月10日 - 7月3日,日曜 3:38 - 4:08（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第4部,放送,,2022-04-10,2022-07-03
2022年4月10日 - 7月3日,日曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2022-04-10,2022-07-03
2022年4月10日,日曜 0:30（土曜深夜） 更新,,,,配信,dアニメストア,2022-04-10,
2022年4月12日,火曜 12:00 更新,,,,配信,Netflix,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,U-NEXT,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,アニメ放題,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,ABEMA,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,Hulu,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,GYAO!,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,ひかりTV,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,FOD,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,Amazon Prime Video,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,WOWOWオンデマンド,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,ビデオマーケット,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,DMM.com,2022-04-12,
2022年4月12日,火曜 12:00 更新,,,,配信,music.jp,2022-04-12,
2022年4月13日,水曜 0:00（火曜深夜） 更新,,,,配信,TELASA,2022-04-13,
2022年4月13日,水曜 0:00（火曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-04-13,
2022年4月13日,水曜 0:00（火曜深夜） 更新,,,,配信,みるプラス,2022-04-13,
2022年4月13日,水曜 0:00（火曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-04-13,
