期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月7日 - 6月30日,火曜 0:30 - 1:00（月曜深夜）,TOKYO MX,東京都,製作参加,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 0:30 - 1:00（月曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 0:30 - 1:00（月曜深夜）,サンテレビ,兵庫県,,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 0:30 - 1:00（月曜深夜）,KBS京都,京都府,,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 1:30 - 2:00（月曜深夜）,テレビ北海道,北海道,,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 2:00 - 2:30（月曜深夜）,TVQ九州放送,福岡県,,放送,,2020-04-07,2020-06-30
2020年4月7日 - 6月30日,火曜 2:05 - 2:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2020-04-07,2020-06-30
2020年4月8日 - 7月1日,水曜 23:00 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-04-08,2020-07-01
2020年4月9日 - 7月2日,木曜 0:00 - 0:30（水曜深夜）,WOWOWプライム,日本全域,製作参加 / BS/CS放送 / 『アニメプライム』枠 / 全話無料放送,放送,,2020-04-09,2020-07-02
2020年4月22日 - 7月15日,水曜 1:54 - 2:21（火曜深夜）,長崎文化放送,長崎県,『あに。』枠,放送,,2020-04-22,2020-07-15
2020年4月7日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,ABEMA,2020-04-07,
2020年4月10日,金曜 0:30（木曜深夜） 更新,,,,配信,dアニメストア,2020-04-10,
2020年4月10日,金曜 0:30（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-04-10,
2020年4月10日,金曜 0:30（木曜深夜） 更新,,,,配信,Rakuten TV,2020-04-10,
2020年4月10日,金曜 12:00 更新,,,,配信,HAPPY!動画,2020-04-10,
2020年4月12日,日曜 0:30（土曜深夜） 更新,,,,配信,Amazon Prime Video,2020-04-12,
2020年4月12日,日曜 0:30（土曜深夜） 更新,,,,配信,アニメ放題,2020-04-12,
2020年4月12日,日曜 0:30（土曜深夜） 更新,,,,配信,FOD,2020-04-12,
2020年4月12日,日曜 0:30（土曜深夜） 更新,,,,配信,U-NEXT,2020-04-12,
2020年4月14日,火曜 0:00（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2020-04-14,
2020年4月14日,火曜 0:00（月曜深夜） 更新,,,,配信,ビデオパス,2020-04-14,
2020年4月14日,火曜 0:00（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-04-14,
2020年4月14日,火曜 0:00（月曜深夜） 更新,,,,配信,milplus,2020-04-14,
2020年4月14日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2020-04-14,
2020年4月14日,火曜 12:00 更新,,,,配信,Google Play,2020-04-14,
2020年4月14日,火曜 12:00 更新,,,,配信,ひかりTV,2020-04-14,
2022年1月11日 - 3月29日,火曜 0:00 - 0:30（月曜深夜）,TOKYO MX,東京都,製作参加,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 0:00 - 0:30（月曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 0:00 - 0:30（月曜深夜）,KBS京都,京都府,,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 0:00 - 0:30（月曜深夜）,サンテレビ,兵庫県,,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 1:30 - 2:00（月曜深夜）,テレビ北海道,北海道,,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 2:00 - 2:30（月曜深夜）,TVQ九州放送,福岡県,リピート放送あり,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 2:05 - 2:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2022-01-11,2022-03-29
2022年1月11日 - 3月29日,火曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[92] / リピート放送あり,放送,,2022-01-11,2022-03-29
2022年1月13日 - 3月31日,木曜 0:00 - 0:30（水曜深夜）,WOWOWプライム,日本全域,製作参加 / BS/CS放送 / 『アニメプライム』枠 / 全話無料放送,放送,,2022-01-13,2022-03-31
2022年1月11日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,ABEMA,2022-01-11,
2022年1月14日,金曜 0:00（木曜深夜） 更新,,,,配信,Google Play,2022-01-14,
2022年1月14日,金曜 0:00（木曜深夜） 更新,,,,配信,バンダイチャンネル,2022-01-14,
2022年1月14日,金曜 0:00（木曜深夜） 更新,,,,配信,ひかりTV,2022-01-14,
2022年1月14日,金曜 0:00（木曜深夜） 更新,,,,配信,Hulu,2022-01-14,
2022年1月14日,金曜 23:30 更新,,,,配信,ツイキャス,2022-01-14,
2022年1月15日,土曜 0:00（金曜深夜） 更新,,,,配信,Netflix,2022-01-15,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメタイムズ,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメフェスタ,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメ放題,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,FOD,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,dアニメストア,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,TELASA,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,milplus,2022-01-16,
2022年1月16日,日曜 0:00（土曜深夜） 更新,,,,配信,U-NEXT,2022-01-16,
2022年1月17日,月曜 23:30 更新,,,,配信,GYAO!ストア,2022-01-17,
2022年1月17日,月曜 23:30 更新,,,,配信,クランクイン！ビデオ,2022-01-17,
2022年1月17日,月曜 23:30 更新,,,,配信,DMM.com,2022-01-17,
2022年1月17日,月曜 23:30 更新,,,,配信,ビデオマーケット,2022-01-17,
2022年1月17日,月曜 23:30 更新,,,,配信,music.jp,2022-01-17,
2022年1月17日,月曜 23:30 更新,,,,配信,Rakuten TV,2022-01-17,
2022年1月18日,火曜 12:00 更新,,,,配信,HAPPY!動画,2022-01-18,
2022年1月18日,火曜 19:00 更新,,,,配信,TSUTAYA TV,2022-01-18,
