期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年10月1日 - 12月24日,土曜 23:30 - 日曜 0:00,TOKYO MX,東京都,,放送,,2022-10-01,2022-12-24
2022年10月1日 - 12月24日,土曜 23:30 - 日曜 0:00,とちぎテレビ,栃木県,,放送,,2022-10-01,2022-12-24
2022年10月1日 - 12月24日,土曜 23:30 - 日曜 0:00,群馬テレビ,群馬県,,放送,,2022-10-01,2022-12-24
2022年10月1日 - 12月24日,土曜 23:30 - 日曜 0:00,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2022-10-01,2022-12-24
2022年10月2日 - 12月25日,日曜 21:30 - 22:00,AT-X,日本全域,CS放送 / 字幕放送[31] / リピート放送あり,放送,,2022-10-02,2022-12-25
2022年10月3日 - 12月26日,月曜 2:29 - 2:59（日曜深夜）,関西テレビ,近畿広域圏,製作参加,放送,,2022-10-03,2022-12-26
2022年10月2日,日曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2022-10-02,
2022年10月4日,火曜 12:00 更新,,,,配信,Netflix,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,U-NEXT,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,アニメ放題,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,ABEMAプレミアム,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,バンダイチャンネル,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,Hulu,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,FOD,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,GYAO!,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,ニコニコチャンネル,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,ひかりTV,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,ビデオマーケット,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,music.jp,2022-10-04,
2022年10月4日,火曜 12:00 更新,,,,配信,GYAO!ストア,2022-10-04,
2022年10月4日,火曜 22:00 - 22:30,,,,配信,ニコニコ生放送,2022-10-04,
2022年10月5日,水曜 0:00（火曜深夜） 更新,,,,配信,TELASA,2022-10-05,
2022年10月5日,水曜 0:00（火曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-10-05,
2022年10月5日,水曜 0:00（火曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-10-05,
2022年10月5日,水曜 0:00（火曜深夜） 更新,,,,配信,milplus,2022-10-05,
